session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude))
Neutral_369,5.93469147422,0.00475855507476,2.19584403521,2.25860062674,-0.000823428871894,0.342876588978,1.48497980459,6.33837236188e-06,0.129902129491
Neutral_370,6.67888133843,0.00567721177627,3.10480418619,4.32661747657,2.75430385798e-05,1.18221550313,2.34913172528,3.30737589964e-06,0.6008745303
Neutral_371,10.8564268108,0.00309231105183,2.08742214304,3.60230040394,-7.64468635284e-05,0.68634496704,4.28411245691,2.05992543503e-06,0.252476103228
Neutral_372,7.6678538318,0.006122445094,5.08675166651,3.85834488692,-0.000186450297268,1.32695310289,2.75005115565,7.06143302671e-06,1.42235376805
Neutral_373,6.12344576127,0.00678680505261,2.71588531678,3.84780043654,0.000330407436779,1.091010779,1.70466490406,6.95870401835e-06,0.479286674027
Neutral_374,14.6987773162,0.00548489790394,5.12047122322,5.28851723418,0.000163339175563,1.44311971192,8.74204075097,5.35270721509e-06,1.17312925767
Neutral_375,6.53418447524,0.00540604356208,2.36664829865,4.20787704487,-0.000137757054096,0.867203270759,1.40427411154,4.50944541491e-06,0.277004426654
Neutral_376,6.9908234453,0.00465887143007,2.50597106461,3.83935042394,0.000243574629851,0.516286303978,2.94203304095,4.21009624619e-06,0.270734176846
Neutral_377,7.20338643544,0.00722160824234,3.04521678174,4.32424001025,-0.000122557838559,0.692254208324,2.75397354776,7.66459944386e-06,0.359855511733
Neutral_378,7.00514111252,0.00857084883429,3.39314087082,4.76601172216,0.000163467100905,0.935091907187,2.48576389018,8.90296317712e-06,0.663809168976
Neutral_379,8.1062712769,0.00720454603539,3.44663663245,5.11426662269,-7.38199361993e-05,1.2371079582,3.82174091077,9.47480337895e-06,0.724142803898
Neutral_380,6.41859306525,0.00740619644298,1.82318431288,3.79479366109,0.000444408452505,0.547222680255,2.14136657789,4.9962062463e-06,0.162883112909
Neutral_381,6.86262443933,0.0075770926906,1.57341911329,4.0905208654,0.000411742382184,0.503921336957,2.49717560624,4.77729076843e-06,0.155504984235
Neutral_382,7.84440334904,0.00610364912128,2.11055737041,4.40988960461,-8.36721989259e-05,0.653340029452,2.68847521393,5.23388205007e-06,0.27263253039
Neutral_383,5.52307506176,0.00374777866723,1.68405176295,3.29354846888,0.000188154088648,0.407685343499,1.00333950324,2.92668994558e-06,0.113917181447
Neutral_384,6.83803134658,0.00651560561959,3.1324898466,4.84305253729,-0.000180635628785,0.91818151957,2.01301662946,7.95235829093e-06,0.541076964913
Neutral_385,6.49451487376,0.00889184392833,2.83500852593,4.41618666264,0.000914214008025,0.768464257001,2.29425983581,7.19820653998e-06,0.420850579614
Neutral_386,4.88544077354,0.00520126512119,1.23566235778,2.15734305738,0.000144828402147,0.364638062257,1.36966082162,3.4696139762e-06,0.0913876432349
Neutral_387,5.2888335335,0.00408749180152,1.26525347982,2.6789748472,0.00103937229031,0.32677355789,0.719493454247,1.03993602135e-06,0.05832849707
Neutral_388,7.61622179681,0.0101354628121,2.08221595571,4.7218371845,-0.000109760738883,0.845246865392,2.02256478966,1.19110816098e-05,0.210643962393
Neutral_389,8.34858256895,0.00531397585347,4.56409962033,5.09088472775,-0.00124269963056,1.05894869159,2.05133679093,1.09600633967e-05,0.596286277693
Neutral_390,17.5446435019,0.120087628121,24.09139714,14.1820984742,-0.00400356635101,14.3774717244,7.68833384505,0.00295378445085,12.8895177422
Neutral_391,17.2186406571,0.121346125188,33.2146032776,13.9419626842,-0.00386273772061,14.4910822942,7.68907850367,0.00321902382505,23.3519833946
Neutral_392,17.9115568374,0.255606228163,38.9918666519,14.2422667416,-0.0051402744012,16.1789668945,5.65882212046,0.00500743627014,36.6818848755
Neutral_393,15.5918283781,0.012642906584,7.69280135061,5.51180415082,0.000140538381542,1.69890427181,16.7397337919,1.52299648444e-05,3.37245380991
Neutral_394,11.5076452141,0.00934300162847,7.81117735117,5.93449175699,0.000293669193068,1.93655866404,8.77283948708,1.35243238378e-05,2.66674972734
Neutral_395,5.92626293021,0.00552686465718,2.29764449089,2.85515987584,-0.000681657849397,0.539289523654,1.58604687634,8.53203239818e-06,0.24335853681
Neutral_396,5.80384146656,0.00484382846543,1.70960655621,3.05093623615,-0.000938811335988,0.57627218277,1.76724058015,3.96923429283e-06,0.219019373436
Neutral_397,6.25937457342,0.00475923676404,1.30595255718,3.7427257402,-0.000876315215901,0.512671001014,1.88461494561,5.07606375061e-06,0.100526608977
Neutral_398,6.64732991179,0.00484517562932,3.42276808661,3.77870814966,-0.00111119310435,0.932238399414,4.43238222998,6.44443942544e-06,0.89695637227
Neutral_399,5.31592556178,0.00319115956241,1.0262653321,2.35417637367,-0.000880446999872,0.306951405793,1.62520517111,3.45239101809e-06,0.064593741235
Neutral_400,5.2044624187,0.00449655636225,0.980820170133,2.58202657488,-0.000735498086527,0.336508531906,1.79493547507,4.99062926356e-06,0.068029473152
Neutral_401,5.42948386209,0.00500810932772,1.14866026432,2.18167004801,-0.000782679712103,0.294447441349,1.69385097305,4.82013354901e-06,0.0732705420078
Neutral_402,4.21480864455,0.00531748693441,0.82086868352,2.10671361191,-0.000791876250215,0.267722138459,1.29089511563,3.2638439407e-06,0.0546338756573
Neutral_403,5.8496819122,0.00481393342004,1.44817437983,2.89894572861,-0.000978015504585,0.529325636259,2.35261494964,5.76886866967e-06,0.180411598603
Neutral_404,5.53666582256,0.00634918751531,1.51230260794,2.48396997689,-0.000839035900053,0.48132355021,2.20191083597,8.51522523528e-06,0.17937208855
Neutral_405,4.01334966503,0.00477249620455,1.04642651327,2.09105188374,-0.000833348067456,0.293105554143,0.824498331509,3.58046836775e-06,0.0658335838065
Neutral_406,5.26641747135,0.00372241265267,1.70344709309,3.01533867973,-0.000900706082004,0.414429100314,1.85995077305,4.99009059455e-06,0.134958597738
Neutral_407,7.05099144741,0.00256406057092,1.20825906444,3.2103525244,-0.000937200134012,0.353944113067,2.02870982048,3.01910180006e-06,0.0714747752218
Neutral_408,7.54065941312,0.00488569985702,1.55892633603,3.42368227765,-0.0010222589627,0.462966537109,2.36388520363,4.09919519426e-06,0.121648975913
Neutral_409,6.43386403245,0.00441208886976,2.91854342953,3.64897806937,-0.00107401798724,0.893510934308,3.19250433245,6.98160570878e-06,0.654261935437
Neutral_410,6.64063887775,0.00622177867443,4.39458357064,3.95121984524,-0.00147309525402,1.09520579511,3.64890707132,1.3270660966e-05,1.13134761403
Neutral_411,6.36257658671,0.00406583830058,4.06290073569,3.1110107843,-0.000958172519282,0.728495386697,3.60396916533,4.70374923596e-06,0.855541280934
Neutral_412,6.44601470253,0.00336582844353,1.95036872534,3.69802745874,-0.00127089486364,0.783753470032,2.96260655791,4.46061187045e-06,0.333529171177
Neutral_413,6.58145285759,0.00585708825788,2.72705229707,3.35782386829,-0.00111803442383,0.670978117889,4.45184905538,1.01404989888e-05,0.508028262283
Neutral_414,6.09924064782,0.00414005112348,3.4310454739,3.21026410476,-0.000786105551986,0.734646940629,1.46840275127,6.71362765265e-06,0.544384563594
Neutral_415,6.07426315063,0.00591140400492,2.61489397144,2.95043491941,-0.000846239966273,0.523032875925,2.492079884,6.16666361395e-06,0.284729804897
Neutral_416,6.02792927772,0.00647736461311,2.38847830284,3.09701114466,-0.000998522068949,0.610190252839,3.05681901831,5.65946258761e-06,0.377684251559
Neutral_417,5.72492906647,0.00562671003423,2.27974211651,3.53311694078,-0.000840370064212,0.733961720234,1.9468922566,1.03585510276e-05,0.253657710499
Neutral_418,5.75383937426,0.00646570887219,1.94324670839,3.67516491304,-0.000883355701046,0.762476386749,1.3577921727,7.99068355712e-06,0.218888831543
Neutral_419,5.88951209334,0.00622121902733,1.97768215605,3.39976997627,-0.000784036499076,0.593199518252,2.10924740354,6.30487733739e-06,0.253753242528
Neutral_420,6.56822177192,0.00564802968757,2.18863636869,3.50902781621,-0.000923783618876,0.593045615635,3.02306832428,4.79526061152e-06,0.276425481144
Neutral_421,6.05017716881,0.0033434123425,1.43967057436,2.46109564138,-0.000919563146671,0.384092810545,2.19014902468,4.88522298199e-06,0.131511353523
Neutral_422,5.33416930116,0.00328975290854,1.33752282459,2.99274444967,-0.000898188030335,0.527734185013,1.04200250072,4.43437476715e-06,0.110338449023
Neutral_423,6.18176584675,0.00395419233785,2.40504277295,2.60970079791,-0.000907419800546,0.398483820241,2.53155785066,4.50045327697e-06,0.237198305049
Neutral_424,8.05926744789,0.00477257096544,2.5639209083,3.72000315521,0.000134690548585,0.748655160314,1.63755617653,3.19940027221e-06,0.253171908138
Neutral_425,7.3099697292,0.00437708673977,2.00260925772,3.84784081555,-0.000166543341789,0.715747112411,1.79231107632,2.24397388144e-06,0.173460615895
Neutral_426,6.89445267142,0.00748244992428,1.18815426865,3.33320724737,-0.000241211829636,0.427379680544,1.4617930618,7.02819683627e-06,0.0787158494724
Neutral_427,4.98233227456,0.00376979588722,1.05609310176,2.87664655816,-0.00033679945391,0.29036689657,1.1740934362,4.64549034834e-06,0.0448774355695
Neutral_428,10.7927456703,0.02559780631,6.95875795065,5.62872819418,0.00011219956692,2.28845384345,5.30637451405,4.8363312934e-05,3.38666640987
Neutral_429,11.1388608926,0.0215694280639,8.64700680561,5.5088134263,-0.000114844594995,2.19294359259,9.23574311006,6.42517704492e-05,4.72154213162
Neutral_430,11.4492983895,0.0357332003571,11.8447560954,6.68693367933,0.000581484595399,2.90861678816,6.85822270202,0.000104285549951,5.94145137157
Neutral_431,11.0544478484,0.0293803626805,6.97981762709,5.96742122715,0.000149679758675,2.28417798409,6.28051319612,0.000107529996019,3.41510472997
Neutral_432,12.2131081287,0.0089955054492,3.97101199177,4.10469907897,0.000125885402706,0.951480656486,6.96822015475,7.13588529348e-06,0.751924057511
Neutral_433,12.6649040093,0.00680470562808,3.22947328976,6.162309529,-0.000504266685613,1.186703045,7.0108013938,1.21446125198e-05,0.602721380716
Neutral_434,6.6237110651,0.00516433574127,3.31535641062,3.90256498703,-0.000852498085752,0.959895754697,2.06749533985,6.90140289402e-06,0.531265381443
Neutral_435,6.27430326728,0.00578124446312,2.49147521183,3.20298681125,-0.000951948322873,0.707024444944,3.55755073033,7.89149376937e-06,0.463675618193
Neutral_436,5.16683201725,0.00346965142602,2.12200075953,3.20124216303,-0.00100270570682,0.644330364319,1.29271557482,4.71577370546e-06,0.206774337809
Neutral_437,4.71850723327,0.00481967015007,1.51170512258,2.33690186402,-0.0010017775938,0.318805598929,1.4355794745,5.04411165423e-06,0.0925496691468
Neutral_438,5.56579064967,0.00757203483628,1.35060003474,2.90466425528,-0.000934685267311,0.340569099978,2.2159127009,4.93334682983e-06,0.117029811346
Neutral_439,5.66929650802,0.00594132642263,2.54418972589,3.12500957625,-0.000672263550309,0.612076695223,1.66559560499,5.55773687398e-06,0.27928554178
Neutral_440,5.7747097788,0.00597445323579,2.61058971482,2.78927915769,-0.000900544633634,0.486873949015,1.83712571199,7.41218114744e-06,0.23304188284
Neutral_441,5.25190199391,0.00754420217816,1.96861657357,2.67580180509,-0.000833580877863,0.410288862125,1.72414288896,8.3545244586e-06,0.172007565741
Neutral_442,6.05241080023,0.0104146123538,2.88799706566,3.89977129152,-0.000841002990351,0.937138232591,1.50691977551,1.03645697249e-05,0.466037511425
Neutral_443,6.52919947166,0.00537484702837,1.98184947262,2.48891390825,-0.000841360711022,0.394403531534,2.67162836865,4.7192002227e-06,0.195051280402
Neutral_444,5.97136063443,0.00431276990168,3.16728857671,3.48730965773,-0.000882901435424,0.715863289954,3.1830631632,6.49208769805e-06,0.478471136708
Neutral_445,6.25378882945,0.00867323506618,2.80583356921,3.89262137344,-0.00086113074561,0.825613707654,2.52739693271,6.38806406188e-06,0.343651152853
Neutral_446,5.92053743592,0.00469056244781,2.35025367253,3.03329286518,-0.000723059883944,0.594964597021,2.17770457962,5.8536631792e-06,0.32726549577
Neutral_447,5.77736440595,0.00502032341003,1.4301194966,2.55756017279,-0.000880354019379,0.253849042778,1.92272722355,3.03384508389e-06,0.0814908410323
Neutral_448,5.80641848735,0.00488063375261,2.39139178838,2.79639092803,-0.000948493548258,0.57060176897,3.43005944817,6.18966052555e-06,0.401047191266
Neutral_449,6.21197200559,0.00268012963174,4.4815269163,3.84671746039,0.000140743575592,0.930033393786,1.79181218778,1.41751604187e-06,0.627556531444
Neutral_450,6.34420148163,0.0050785871117,1.99717326593,3.78645299805,-0.000440530674245,0.525183098045,2.38194562977,5.06179040281e-06,0.216469978709
Neutral_451,11.7365506147,0.0103674182896,3.80392588417,4.41452220597,0.000221834966196,1.13305823605,9.18689850319,1.99838653017e-05,1.44659771554
Neutral_452,12.0537824208,0.0120480431646,6.52453494122,5.12071075275,7.24052874315e-05,1.87876978626,7.41964049422,2.15070770894e-05,3.04438988389
Neutral_453,12.1730609644,0.00892875204927,4.87145687422,4.76101405222,0.000212795207109,1.29127695343,12.2995577896,1.32625891038e-05,1.77468912134
Neutral_454,9.47115617986,0.00706568645595,12.6643120661,5.54553599343,5.27847605529e-05,2.1705829945,5.76295808667,1.65156907265e-05,6.05725878887
Neutral_455,9.0163279591,0.0115749486594,6.50559135372,4.63605590045,0.000165240636195,1.41583868032,7.53196016056,2.30698662305e-05,2.18439189522
Neutral_456,12.7551299391,0.0159195433471,6.71137176566,4.99347685404,1.77868699426e-05,1.66471312026,9.55527921226,3.08621070693e-05,3.17166233505
Neutral_457,10.1515183464,0.00767190710602,5.79456055011,3.63092763596,9.03960182132e-05,0.978176816233,7.90644392994,7.01126279031e-06,1.34003435967
Neutral_458,9.54921889133,0.00965099644709,4.25380053871,4.18824489162,0.000183414062996,0.981156909185,5.82984875813,8.83323079838e-06,0.806390524882
Neutral_459,12.4791736879,0.00649779305076,5.75307209719,5.5336976065,0.000376581093726,1.60909737257,10.1128448676,1.0659150134e-05,2.05103906799
Neutral_460,12.871933206,0.0137164404517,6.06476717956,5.48322419036,0.000232822550079,1.70014242579,9.44637348939,1.83589322856e-05,1.61203835591
Neutral_461,16.8711926938,0.0262999048818,8.83634409661,8.03284950004,-0.000368687345676,2.46727974081,11.0611287023,5.32927806611e-05,3.48793984533
Neutral_462,5.415655877,0.00467264269829,2.40524083441,2.35357372927,-0.00088828756186,0.426038935204,1.96532017989,4.92866067652e-06,0.246490847116
Neutral_463,4.77449766588,0.00437145053761,1.14909921043,2.03660646224,-0.000908259347025,0.295942914519,1.40408467549,4.93338645796e-06,0.0929198360872
Neutral_464,5.01829836738,0.0044304788526,1.48432454728,2.66662498517,-0.000799555998276,0.473772037491,1.63605046988,6.02039477464e-06,0.14199091094
Neutral_465,5.48192222938,0.00370517174,2.18822969177,2.84732781077,-0.000665180579901,0.470567588728,1.09395955457,4.96806687362e-06,0.169002479685
Neutral_466,6.81218960459,0.00425779925479,3.07977294883,3.98203375103,-0.00099277814413,0.905308696639,2.7702182356,6.58860864816e-06,0.62591218693
Neutral_467,5.89265327671,0.00789539768173,2.61985263866,3.90681956026,-0.00102705391148,0.975228243247,2.11753846228,9.96049565488e-06,0.554967673212
Neutral_468,5.48543055265,0.00489294311363,1.52710061455,2.54715354695,-0.000989842382236,0.431467548774,2.19523040436,5.29181794992e-06,0.178607992181
Neutral_469,5.69416554782,0.00411945590229,1.31819377364,2.42911907819,-0.0010644054848,0.355584862474,2.55269205512,6.98241439978e-06,0.14543527463
Neutral_470,5.00098013383,0.0060615981082,1.10051805961,2.21164207519,-0.000791183432609,0.29356628852,1.08928755189,7.27365052049e-06,0.0641099877929
Neutral_471,3.38184063914,0.00443026049384,0.717191627478,1.92709567816,-0.000894314453675,0.217374037352,0.487214604881,5.00506226368e-06,0.0214444307191
Neutral_472,9.87290569038,0.0302767554355,9.76146551304,4.41782927012,6.68814518648e-05,1.87160227909,9.73672154508,4.80235317115e-05,5.82146601628
Neutral_473,11.0476944229,0.0229136261239,9.01263761347,4.53508712972,-6.2272763507e-05,1.73088634649,8.37376525824,4.67938001021e-05,3.4331600055
Neutral_474,6.36965657493,0.00392470970314,2.30521039602,2.99026859046,-0.000951413548507,0.629666959631,2.53284195872,4.69184359759e-06,0.3732851697
Neutral_475,5.73582367255,0.00431628390767,2.2044233172,3.41240223467,-0.00102468386632,0.628403891055,2.56517473563,3.45926819724e-06,0.265724002139
Neutral_476,5.66464512207,0.00316204246658,2.14642824551,2.87867890088,-0.000973903846308,0.604272767425,2.67620075607,4.55864701142e-06,0.367896641258
Neutral_477,6.44623891888,0.00490707365384,2.33171068431,3.40046353441,-0.0008319111688,0.653865153925,1.88830554195,8.47466543724e-06,0.249090927899
Neutral_478,5.85121400067,0.00486075335056,2.68145337957,2.5141077676,-0.000837481919747,0.416247706401,2.29567066099,3.91810628948e-06,0.254213181518
Neutral_479,5.96404845785,0.00544341144877,1.36918136598,2.73352328663,-0.000902985697417,0.433915926008,1.43832125284,5.34543014165e-06,0.105177703421
Neutral_480,5.62944706705,0.00617852658571,1.76676724501,2.77887089208,-0.000969719825717,0.486336395013,2.24470109713,4.7743185894e-06,0.206147066699
Neutral_481,5.88032943535,0.00367229713417,1.4089337185,2.67486223173,-0.000857776126045,0.357594897724,1.66521798159,3.47623963438e-06,0.120894270859
Neutral_482,6.45197946389,0.0038253852187,2.30596697773,3.73859938256,-0.000819355377386,0.636825659161,3.45144167746,5.60350536075e-06,0.2884699185
Neutral_483,5.78336726861,0.00485414024232,2.66216819293,2.80536726042,-0.000958358284644,0.464721645979,3.09595447051,6.04512644656e-06,0.333562997015
Neutral_484,5.02967849252,0.0060390859296,0.69844901888,1.94350835179,-0.000904225559183,0.209823458398,1.06023225629,5.87716024243e-06,0.0286740304932
Neutral_485,3.74083108926,0.00593937243933,0.884780377895,1.94542688662,-0.000874724401336,0.228898714448,1.06313561322,9.0874719152e-06,0.0521523949998
Neutral_486,4.26981138081,0.00322811188451,0.704126983416,1.54513944083,-0.000957285660125,0.174963598896,0.917100066475,3.3654126246e-06,0.036733104573
Neutral_487,4.58117825456,0.00343594247717,1.85261628503,1.9637057157,-0.000852785887559,0.364243611973,1.71609816515,3.88313196308e-06,0.192964817235
Neutral_488,5.31235797563,0.00547541984198,1.16722772417,1.74046931014,-0.000902783136385,0.240070736478,1.80766035798,6.24719319182e-06,0.0863312028745
Neutral_489,5.01719120605,0.00445256738531,1.05217886432,1.61194590968,-0.000742783245668,0.150315274744,1.55415409775,3.44096936758e-06,0.0395322439187
Neutral_490,4.03211325131,0.00432386017145,1.18756956711,1.52181610956,-0.000823541776114,0.194935219894,0.927898420758,5.4778408919e-06,0.0584706666377
Neutral_491,3.70665425188,0.00266750720202,0.717778811162,1.76645990773,-0.00090280351893,0.214296058602,0.840227273253,4.63967146568e-06,0.030151018073
Neutral_492,4.56427637341,0.00503651144099,1.50169522364,2.23301214617,-0.000686303997406,0.391864519368,1.19829166343,7.08135711914e-06,0.138219380608
Neutral_493,4.17931095253,0.00480285547697,0.772382248897,1.59849442343,-0.00076177633864,0.166832039833,0.935325193052,5.67915468276e-06,0.0279935720892
Neutral_494,2.52611505063,0.00439120422609,0.306337069099,1.56259597223,-0.000838764450069,0.129771139902,0.460881015696,5.96281875921e-06,0.00868184415038
Neutral_495,3.4425994936,0.00297104397278,0.401010683001,1.275975106,-0.000902437165173,0.109604760806,0.569019253302,4.20528164202e-06,0.010319166568
Neutral_496,3.81830629081,0.00638059298317,0.858351375886,1.71749555364,-0.000783564290385,0.192821159275,1.31769134224,5.13883132832e-06,0.0373991079725
Neutral_497,4.26018557894,0.00358733649395,0.81945169708,1.64857917901,-0.000864420232436,0.15851883452,0.941363761026,3.49120737622e-06,0.0261039635281
Neutral_498,7.08245663673,0.00971896513076,3.9761629698,3.68945399457,2.59264375869e-05,1.05621703903,3.36148079143,1.18305594857e-05,0.708320867281
Neutral_499,9.06269606397,0.0089342771184,6.22608373382,4.78027007255,5.91593987842e-05,1.50628448524,3.70718980646,1.69807579314e-05,1.73155682843
Neutral_500,8.15107407839,0.0134728725146,6.00233798334,4.7838784208,-3.6917022241e-05,1.384844884,4.49317275948,2.25304320404e-05,1.73814147071
Neutral_501,5.9276788815,0.00431775005936,1.8869762252,3.34297072414,-0.000907188168581,0.47772210953,2.46772078815,7.00882670085e-06,0.205036796304
Neutral_502,5.90591687439,0.00546007590285,2.32094842778,3.15438232267,-0.00104909298138,0.419901871174,2.73075374449,8.91910333839e-06,0.197905748479
Neutral_503,8.47870478937,0.00861289134435,2.19634152724,3.02031997884,0.000197227820434,0.664492221907,3.67754634616,5.74714814679e-06,0.372892007304
Neutral_504,9.82624579221,0.0104070993004,3.92800255815,3.22682831204,0.000136393690764,0.692590258448,7.14172785823,1.7188003238e-05,1.00728422038
Neutral_505,11.572461535,0.0108010290851,5.63117492387,3.84606333117,4.77833511555e-05,1.20542897752,11.9809991162,1.16320400344e-05,2.18131818826
Neutral_506,12.1217095289,0.00933415436682,4.21314006611,4.84441208647,0.00031005802095,1.38944961448,9.39783684303,8.69386315506e-06,1.46555096285
Neutral_507,13.7567673065,0.0193296830186,6.61093282092,3.95641259107,0.000205266447404,1.39725799134,12.8988198714,3.58545790265e-05,3.19466423728
Neutral_508,9.78941176511,0.00735017833673,3.1846085203,4.14208403828,0.000335989799219,1.04315435205,6.57717585717,6.4793435952e-06,0.854286291847
Neutral_509,14.2062022511,0.0073970529273,4.13225518485,4.39771285963,0.000219665083763,1.30726099065,11.2738260651,6.39446109965e-06,1.55332498738
Neutral_510,10.4876667072,0.0258167424301,12.0015089074,5.14115243312,0.000118272596443,1.92840931846,7.3670587684,5.59164553045e-05,5.47175963339
Neutral_511,5.75912357104,0.00550036577307,2.48335374963,3.65392270726,-0.00110666599406,0.588606009269,3.13134260881,6.86674609369e-06,0.334705158652
Neutral_512,5.7948411247,0.00489683266869,1.7240496993,3.2145319115,-0.00106029225468,0.449054735606,2.54225977434,8.1839813297e-06,0.185936540374
Neutral_513,5.78549969797,0.00893332317478,1.56094664833,3.56410563418,-0.00120536075276,0.527807526644,2.3651092049,1.1819355109e-05,0.146740504643
Neutral_514,5.90368543513,0.0107497005746,1.61164289024,4.06092877635,-0.000495173924448,0.670363855403,2.03676714358,1.622607509e-05,0.167754735917
Neutral_515,5.71852521252,0.00891312658442,2.01489953979,3.6712002055,-0.00117560434385,0.54374797877,2.1686745223,1.31102913368e-05,0.145648700861
Neutral_516,5.33321704963,0.0108663094871,1.16157568062,2.75562476931,-0.000879047045298,0.396200942079,2.07750171102,1.81982591927e-05,0.0903661145496
Neutral_517,5.57657451817,0.0063716818902,1.80075706115,3.74393054383,-0.000804329893986,0.505181110751,1.84782269507,1.2811077742e-05,0.175796427882
Neutral_518,5.64110672087,0.00795404082633,1.8165193393,3.43022049596,-0.000960244379543,0.443450869911,2.35089297086,1.0958252209e-05,0.137891247949
Neutral_519,5.88273425381,0.00392059885554,1.01590409845,3.00532672402,-0.000853838324003,0.301095094127,2.25229552587,6.18776447287e-06,0.0600847402835
Neutral_520,5.76515770117,0.00430796566506,1.31097005189,3.85997646872,-0.00118952620852,0.527733154133,2.15235794431,7.06565631078e-06,0.156891067137
Neutral_521,6.17566190738,0.00657557778449,2.04809977833,3.76571413308,-0.00117697757019,0.495741576965,2.42951657128,8.46919245002e-06,0.194753036437
Neutral_522,8.97122585907,0.00848716059865,4.24830268223,3.83698175732,0.000555168541178,1.3004991936,7.03411322464,1.0318336234e-05,1.41812600417
Neutral_523,9.8980056678,0.0136906185462,4.87879595366,4.40214243863,0.000106757036045,0.994956901791,6.97144594311,3.08692840464e-05,1.19586577954
Sad_524,2.34401337378,0.00084016132162,0.162621584467,0.878536881862,8.29068640364e-05,0.0391942734976,0.369432744855,1.08996258663e-07,0.00169364866127
Sad_525,1.26662433578,0.000473299929213,0.0592257124744,0.537259294053,6.52439405381e-05,0.0132327684643,0.122141015901,2.49093260108e-08,0.000188779764912
Sad_526,3.03932741603,0.00100662244433,0.310736943539,1.04383498982,9.78381587358e-05,0.054774383134,0.494510096532,9.26196235094e-08,0.00396033267233
Sad_527,4.18768859337,0.0005987485701,0.26884764497,0.825123871787,0.000101033826213,0.0350109873653,0.768081525112,4.87734274573e-08,0.00336729725861
Sad_528,2.04212284144,0.00091563984466,0.209129600282,0.769870117826,9.59042534574e-05,0.0327349329372,0.39712991387,5.09011329983e-08,0.00211734832871
Sad_529,2.29665291494,0.000862277416216,0.30738086102,0.667990561856,0.000110604231115,0.0302935464538,0.292448187121,6.08380837366e-08,0.00322543446513
Sad_530,1.42436144871,0.000842255522693,0.109770347623,0.692505104513,0.00010594194981,0.0220393168187,0.105525297432,3.98710136047e-08,0.000529225573064
Sad_531,2.5660802966,0.00126978616018,0.156578622028,0.734590773426,0.000126738272455,0.0334124680314,0.535362623876,7.07026815454e-08,0.00235005468702
Sad_532,3.34101673903,0.00125771228007,0.796526957586,1.23705479674,0.000134973252293,0.111475498321,1.08437826997,9.77826562764e-08,0.0315826255669
Sad_533,1.61619585701,0.000526352074744,0.200144728627,0.683340561035,7.24562237381e-05,0.0340881475547,0.284238087075,4.62789293567e-08,0.00168273914281
Sad_534,2.10547201948,0.00119210441317,0.345152591634,0.834738067085,9.72521885807e-05,0.0456746305833,0.251155455199,1.30436545545e-07,0.00467687868976
Sad_535,4.21738734612,0.0006490683315,0.707745481783,0.760076986198,0.000111717851034,0.0438958589072,0.791324737283,3.22682082713e-08,0.0132631652844
Sad_536,3.74276264432,0.000508064262362,0.405896294846,0.936947092695,8.20630674349e-05,0.0579155024271,0.729525325738,6.12255638219e-08,0.00928604765447
Sad_537,1.31629104796,0.000502135939453,0.0766228246633,0.683416980767,0.000105737446032,0.0174776787546,0.117937315965,1.64471714644e-08,0.000184680336567
Sad_538,2.98658719477,0.00139534157166,0.224469014014,0.94193881817,0.000106579716548,0.0467491372075,0.477360289683,1.3637989933e-07,0.00298707875759
Sad_539,2.52402587153,0.000689045794544,0.148299054131,0.748169536296,0.000105808050425,0.029028218391,0.264484143985,4.90798217637e-08,0.00117001739999
Sad_540,1.5235099843,0.000557643007603,0.0570711945307,0.833374659825,0.000131936369545,0.0241173161317,0.143131001649,2.9010272651e-08,0.000237546934191
Sad_541,1.93320894852,0.000498820323511,0.12446480387,0.620073504371,0.000101617872241,0.0217841327812,0.308521092791,2.03896324388e-08,0.000848332525512
Sad_542,3.06953014269,0.00140201571154,0.394666822777,0.846596488293,9.50714041847e-05,0.0520654592196,0.746149032364,1.14747956668e-07,0.00735243329337
Sad_543,2.72442601432,0.000900787137309,0.357579017033,1.29896417872,0.00010821127875,0.0935717134007,0.637305080766,8.00653373697e-08,0.00970917898013
Sad_544,2.18721811453,0.00123687464612,0.330632762007,0.607879511631,0.000120930545981,0.03783221937,0.435281864755,1.72357996633e-07,0.00397278376162
Sad_545,2.85294696274,0.00219326014085,0.283065453812,0.960786672591,0.000133329968168,0.0568289270182,0.656288378318,2.28932300202e-07,0.00527424833406
Sad_546,2.5979044313,0.00111300339781,0.462974988073,1.05094151629,8.31853506871e-05,0.0671172293494,0.341382706184,1.06590919089e-07,0.00752327717072
Sad_547,4.86629549453,0.000924443912549,0.214012126176,1.12893153654,5.85334675478e-05,0.0358918568326,1.02129194819,5.43007466298e-08,0.00164142699714
Sad_548,2.48321258831,0.00072961359943,0.196258800333,1.05318966364,0.000114412725939,0.0422693836594,0.353920825425,4.96989349938e-08,0.00192851555303
Sad_549,4.35844668279,0.00124566112934,0.848457596216,1.19166142285,0.000129539333885,0.133961002636,1.31653642843,1.60349541724e-07,0.0470504379033
Sad_550,4.49581220837,0.00103335070476,0.874228069231,1.57209487732,0.000126620360172,0.155906876628,1.15004483725,1.34097476226e-07,0.0256861367722
