session,max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Angry_43,5.11191212818,0.000682378758683,0.00343633619824,3.68009097157,0.00040381707488,0.00255036329264,0.302975488066,3.18601674477e-08,2.55478705589e-07
Angry_44,5.27276904018,0.000721655168325,0.00355585186091,3.84128669727,0.000424593009605,0.00267833338886,0.316141527358,4.79767616892e-08,2.10203171e-07
Angry_45,5.39388042304,0.000773521717462,0.00386929890431,3.71591705952,0.000481636474523,0.0026041463048,0.556303103938,2.94339269326e-08,4.24642325149e-07
Angry_46,5.17384903659,0.000661214776172,0.00367573179507,3.59905486437,0.000369421035052,0.00242920033694,0.363970556292,6.80716899464e-08,2.69655678662e-07
Angry_47,5.49460307047,0.000738466696037,0.00372592764218,3.97045927811,0.000433659408567,0.00280412224791,0.465388664915,3.28473928954e-08,3.11591580084e-07
Angry_48,4.85033033429,0.000722830567922,0.00357397516142,3.75002125056,0.000387033555169,0.00265761789265,0.188472504,5.02863512106e-08,1.33630085822e-07
Angry_49,4.87540930509,0.000633823372537,0.00341098489109,3.6528472437,0.000422260711909,0.0025332970836,0.30587873342,2.29846466274e-08,2.64972852546e-07
Angry_5,4.02038831472,0.000788392756314,0.00301766107304,3.41195677139,0.000432459992282,0.00218021013966,0.130201941188,4.49559251828e-08,1.80483558007e-07
Angry_50,5.29049954894,0.000731780954506,0.00397347845105,3.69272501934,0.000424551936541,0.00256721005777,0.331727618256,3.37220148335e-08,2.6422731422e-07
Angry_51,6.16067189886,0.000677494038739,0.00422776452522,3.90744314041,0.000314275672448,0.00275187433956,0.639084150795,6.14882629935e-08,3.97465864574e-07
Angry_52,6.03572972415,0.000764786532846,0.00400849429709,3.89111344435,0.000392139359561,0.00277651325086,0.533568709807,4.19228433509e-08,3.59892018614e-07
Angry_53,5.24071507769,0.000720779573122,0.00357252571097,3.43626092353,0.000404626273532,0.00228132927253,0.372839509127,2.63786323033e-08,2.53531708197e-07
Angry_54,5.89260131802,0.000661860524142,0.00381526745941,3.69858322156,0.000352896447064,0.00252632644055,0.524695322477,4.04357527884e-08,3.06411998232e-07
Angry_55,5.60397231845,0.000870143368395,0.00430088313658,3.91006314277,0.000377240108087,0.00283838930061,0.517096609359,5.94144225642e-08,4.65484864592e-07
Angry_56,11.0858756126,0.00117536883287,0.0091633352503,7.58159118569,0.000842018781957,0.00554994865064,2.48299944726,6.84043637165e-08,2.22098762064e-06
Angry_57,9.8112024064,0.00112166202106,0.00808696944628,6.94612540111,0.000719809410325,0.0050378018645,1.88791211567,4.96182527423e-08,1.65092006174e-06
Angry_58,9.73747140042,0.00105154065948,0.00813308480369,6.7538687748,0.000637719595826,0.00485069870888,3.32548248408,6.55572165331e-08,2.6089283268e-06
Angry_59,9.13879756283,0.00114885607326,0.0073371863041,5.94322884485,0.000717812224265,0.00424199170857,2.39790902785,6.90156629052e-08,1.68514465948e-06
Angry_6,4.28373994318,0.000707227241601,0.00309960284053,3.56289809353,0.000383297661162,0.00232142932005,0.131918208481,3.65552651648e-08,1.53774314842e-07
Angry_60,7.28201050729,0.000895024447809,0.00430025638859,4.27201691855,0.00053059380836,0.00292097035083,1.05794125101,5.73398617794e-08,4.12049183072e-07
Angry_61,8.18236773974,0.00101314213949,0.0061242044408,4.3771649259,0.00061201863615,0.00310190479574,1.94352948178,4.054409349e-08,8.85689510328e-07
Angry_62,9.51270643719,0.00116491259262,0.00771234998903,7.32247065297,0.000842049104634,0.00540769896971,2.42974185838,8.15811882451e-08,1.84859015403e-06
Angry_63,9.85401069495,0.00126973163675,0.00782022501839,7.04721823851,0.000789283054966,0.00516163056384,2.62100861888,6.48048350792e-08,1.79628769132e-06
Angry_64,10.4520584314,0.00123667882046,0.00870308431332,5.99343866778,0.000759647280303,0.00438061836457,5.5990018128,6.98472940613e-08,3.22099392361e-06
Angry_65,9.80336790565,0.00118050858106,0.00755249749102,5.20280205162,0.000727877539594,0.00374079900254,6.76723633009,8.81542509581e-08,3.09206306066e-06
Angry_66,10.3276660037,0.00121698556609,0.00882728776766,6.61986032936,0.000756402961363,0.00483636990438,3.7487155619,6.61159306018e-08,2.59053302123e-06
Angry_67,9.87271395306,0.00121435476231,0.00756120902735,6.20267034582,0.000705206184062,0.00443486187816,4.32970285123,8.27327761403e-08,2.59911070114e-06
Angry_68,9.65947180943,0.00112658730002,0.00738026450286,6.2200169445,0.000746841935802,0.00430054143149,4.22684345851,5.4175601853e-08,2.13092133134e-06
Angry_69,8.50976327961,0.00100800801831,0.00650325294497,4.69997605463,0.000582430160399,0.00321784380225,2.45548694206,4.44665031265e-08,1.26216161738e-06
Angry_7,4.13790426878,0.000641612392801,0.00321616882541,3.34465737466,0.000353735075881,0.00210954753307,0.207447532657,8.63504330428e-08,3.05007782886e-07
Angry_70,8.52894636278,0.00100715557489,0.00641247509608,6.06596261691,0.000607345430125,0.00419964999894,1.39715307596,5.14582267768e-08,7.72030477999e-07
Angry_71,8.75754982875,0.00119011417624,0.00695378567082,5.96606976719,0.000698285452725,0.00429519253899,4.48159763134,9.31766717138e-08,2.09751253798e-06
Angry_72,6.43811312962,0.000875664279144,0.00467655086463,3.84813549199,0.000533123666802,0.00262137486599,1.21356169102,5.58266292901e-08,5.76565147307e-07
Angry_73,7.34234124148,0.000845377035068,0.00539474641688,3.8337013186,0.000475406682419,0.00268901205076,2.19943199032,3.8603425659e-08,9.93872106395e-07
Angry_74,6.52086158134,0.000815695805832,0.00509267254187,4.10209260477,0.000551606627309,0.00290755496963,0.968551295103,3.95332084794e-08,5.51273758776e-07
Angry_75,5.66986756652,0.000773795985441,0.00413355881253,3.14081262934,0.000453269075179,0.0022773985001,0.862726743591,3.6648772401e-08,2.95693821511e-07
Angry_76,8.42293147479,0.00112763098266,0.00660975531689,4.59270097206,0.000624043632707,0.00328336290117,3.38123739525,5.54716588376e-08,1.86489210308e-06
Angry_77,8.95557850965,0.00115196073398,0.00707411461834,5.42641811546,0.000677717039729,0.00385365733741,3.89086824513,5.86850951311e-08,2.41893523644e-06
Angry_78,7.2642922928,0.000913586214898,0.00528748325666,4.67551019484,0.00061446234747,0.00323967288609,1.57545583083,3.31391724921e-08,8.96777011056e-07
Angry_79,8.16869854454,0.00108311279837,0.00598898152176,4.28074229702,0.000591024462031,0.00307238243881,3.48136543226,4.32575349281e-08,1.4203905662e-06
Angry_8,4.24218596614,0.00066947905547,0.00331182667011,3.48215908748,0.000360516763849,0.00224922419293,0.153494134556,7.83073766106e-08,2.34982649966e-07
Angry_80,5.11093157915,0.000800609363422,0.00369082302584,3.36760891967,0.000532098135047,0.002389799483,0.849559676023,3.38833518871e-08,3.08101934972e-07
Angry_81,8.60487970847,0.000983572565269,0.00652001826588,5.10700146894,0.000536127589454,0.00362590900397,3.27315731406,4.49042745197e-08,1.73978666342e-06
Angry_82,9.16884909343,0.00115004616863,0.00694818150565,6.1009558535,0.000733704952462,0.00429871682682,2.63845600944,5.80141372326e-08,1.89657375726e-06
Angry_83,7.98194326401,0.00103479755247,0.00602979929908,5.71150642661,0.000625307007246,0.00390471842393,1.07110679742,4.98535703744e-08,6.51986452406e-07
Angry_84,9.32244249354,0.00121150026626,0.00753757854923,4.66540793071,0.000642872884047,0.00326698489783,3.47991881723,5.75269080161e-08,2.2952749063e-06
Angry_85,8.84849513141,0.00105167570445,0.00710782265738,6.93952178697,0.000783389035502,0.00505566399119,1.60786261912,4.071562269e-08,1.17107479437e-06
Angry_86,9.32388825958,0.00119292340327,0.00703309744028,7.14655147314,0.000755532552339,0.00512653682655,1.46671144743,4.98266327945e-08,1.04401016368e-06
Angry_87,9.42727872376,0.00112451936302,0.0074031878871,6.34508246828,0.000772929123924,0.00454110362053,2.57792603652,6.88826342793e-08,1.83935373022e-06
Angry_88,7.68157101866,0.00118161325999,0.00575545144349,4.67599325734,0.000699437541489,0.00313603410688,1.40434959942,4.50621134133e-08,7.14348063842e-07
Angry_89,9.37767924387,0.00115146859911,0.00760223917662,5.37707420357,0.000630110281214,0.00386066481987,3.52674673325,7.99205065204e-08,2.39540231447e-06
Angry_9,6.01249691656,0.000695758375076,0.00402456407821,4.17590362544,0.000398592871915,0.00272312409558,0.807444834404,3.48334159801e-08,3.86532636527e-07
Angry_90,10.0904862064,0.00119476386134,0.00861215319996,6.61862200717,0.000847050266255,0.00486036972364,3.89575726459,6.67764494097e-08,2.83354356845e-06
Angry_91,5.8858236356,0.00082083949898,0.00379310283952,3.67654889719,0.000465210430852,0.00253397814716,1.13965388047,4.92368978774e-08,4.6082793481e-07
Angry_92,9.66144426215,0.00112697881348,0.00751667581932,6.12147536376,0.000665062792943,0.00441094512659,2.94771549453,7.9040202378e-08,1.90206827529e-06
Angry_93,10.0846974499,0.00116700468696,0.00814828682978,7.90399291274,0.000817632985075,0.00586573061633,1.15100152515,7.24563484181e-08,1.11711658085e-06
Angry_94,10.1710383695,0.00126160593628,0.00837121006897,7.51388754997,0.000911492561406,0.00557052199787,2.80687766713,4.34990508811e-08,2.07617031324e-06
Angry_95,9.55556729479,0.0011996316793,0.00743335602547,6.82988221603,0.000869840739322,0.00507222256411,3.51622141334,5.73630457283e-08,1.90204359158e-06
Angry_96,9.66976838783,0.00117091952515,0.00789167612895,6.74173763852,0.000868175413725,0.00491719524972,3.33329095302,6.04046951528e-08,2.16248620421e-06
Angry_97,10.1355638345,0.00126755609115,0.00783623787574,6.18884687627,0.0007972835272,0.00459943000787,4.32702321899,5.32767452881e-08,2.69296479059e-06
Angry_98,9.60600358025,0.00122230979053,0.00804719163273,7.91464466601,0.000936880424528,0.00606862859041,3.16617492655,4.0770121792e-08,1.82678907565e-06
Angry_99,9.6947515103,0.00118987544372,0.00794532148905,7.0801309502,0.000910943523323,0.00533739454532,6.45509323199,4.26460172428e-08,3.69613372071e-06
Happy_232,8.65449783405,0.000817803332098,0.00630027711605,6.46990340155,0.000538547087613,0.00429102577027,1.63336756958,4.2789121871e-08,1.16867980349e-06
Happy_233,8.50592251044,0.000966018227686,0.00665660824162,6.34824064934,0.000569057999211,0.00436673900238,1.36619693055,5.5008640734e-08,9.55208882158e-07
Happy_234,7.50843224885,0.000777935382086,0.00539916569576,4.32186661955,0.000379056915052,0.003174641248,1.53009407816,6.02990609576e-08,9.00161881114e-07
Happy_235,6.39097153892,0.00078389821872,0.00496498266641,4.39749553559,0.000470788953645,0.00316604943985,0.874122711621,2.81414696101e-08,6.1791346947e-07
Happy_236,6.23731172751,0.000728065102135,0.00515471839285,3.86027427666,0.000433296378545,0.00271036393456,0.575961020088,3.9639679124e-08,6.69250920489e-07
Happy_237,7.86096771844,0.00079248847725,0.00515150412461,4.9680265999,0.000435403777046,0.00329850195787,1.86858530594,7.28804927523e-08,9.18115124005e-07
Happy_238,7.9142188762,0.000816808886852,0.00551594032397,5.9335719937,0.000478613719778,0.00396001176046,1.49360618604,7.68949374837e-08,1.01536959021e-06
Happy_239,8.88313473345,0.000795660324957,0.00643846439919,5.63028152427,0.000527185415484,0.00374710069968,2.378297673,2.84340305833e-08,1.42117376027e-06
Happy_240,8.28682930645,0.000893147814458,0.00641850904842,5.56937259872,0.000520314892869,0.00372565772353,2.36988398765,3.1207256831e-08,1.440043011e-06
Happy_241,9.97493369647,0.0008676840075,0.00822438373919,7.01610509176,0.000565358920786,0.00492507197776,1.4993211294,3.85954939544e-08,1.3371886788e-06
Happy_242,9.63557843831,0.000917004860623,0.00711540568194,6.50830040698,0.000559153061197,0.00440141059739,1.81195311421,7.55353686113e-08,1.053402329e-06
Happy_243,8.58201834281,0.000842433373358,0.00635045807567,6.19024893125,0.000528118746217,0.00415767118055,1.23009672586,3.33792282155e-08,8.57437289398e-07
Happy_244,8.61742117449,0.000849536974216,0.00643307599484,6.40052867519,0.00054633842089,0.00431573669716,1.42504917327,4.22983783751e-08,1.06974349083e-06
Happy_245,7.78099517104,0.000740631535145,0.00530610943047,4.85851411524,0.000399854368317,0.00337317657082,1.57398049877,3.41175409925e-08,8.66130877202e-07
Happy_246,7.75277820546,0.00081772716249,0.00572835838118,5.21012165666,0.000446407506752,0.00355859459083,1.47521418681,7.1370345287e-08,8.16922501714e-07
Happy_247,7.43951876144,0.000739790815555,0.0054488009604,5.16199495863,0.00048358530611,0.00367265698808,1.67715105937,3.69495231232e-08,1.00905601184e-06
Happy_248,7.85101052916,0.00110090675985,0.00559495420223,5.79380013977,0.000817598775738,0.00375954147812,1.02544930195,5.07135310461e-08,5.7322540797e-07
Happy_249,8.69746401371,0.00117990200013,0.00591396732421,6.20271768641,0.00083081263552,0.00410390960674,0.96641006756,4.09528022504e-08,6.3449859518e-07
Happy_250,7.99922034801,0.000878138942664,0.00620214654303,5.37415244489,0.000536239030818,0.00370846262784,1.35446350923,6.9645032788e-08,6.52839660099e-07
Happy_251,8.95107811821,0.000698290686654,0.00619518765768,6.47947103419,0.000435379699138,0.00447413905355,1.5412139013,5.6230914793e-08,1.05268487709e-06
Happy_252,8.53620077538,0.000881273236692,0.00649663690697,6.03587746766,0.000536768093086,0.00405953432025,2.04423129109,4.68287272629e-08,1.41073091602e-06
Happy_253,9.50025686331,0.00078126335116,0.00728576984131,6.27751701375,0.000534364948815,0.00432557898397,1.94218184254,3.15671047789e-08,1.51352420846e-06
Happy_254,7.94057793865,0.000807609918849,0.00562273539543,4.79372844309,0.000543846027579,0.00325977018145,1.87892920478,7.49128571441e-08,1.00639922533e-06
Happy_255,9.20401035586,0.000788822789399,0.00702994055279,4.91949888243,0.000522190134058,0.00323915701033,2.40334445671,3.00152322198e-08,1.29729853142e-06
Happy_256,7.80491932269,0.000787597570778,0.00540752181172,5.41333973918,0.000439516366548,0.0036477913458,1.44561790358,5.77103239828e-08,8.32772060214e-07
Happy_257,7.7816281818,0.000684436930009,0.00601173560956,5.5722966415,0.00042362351214,0.00402890672931,1.42599741859,4.6846954396e-08,1.06777262745e-06
Happy_258,6.88028295915,0.000791157237304,0.00459412038442,4.35786462389,0.000510654892711,0.00300909486493,0.734672372564,2.85108698987e-08,4.25520027146e-07
Happy_259,9.55002224809,0.000851442639029,0.0076638138671,7.47115426411,0.000520752807926,0.00541838035699,1.28482816109,6.51196211697e-08,1.24847377537e-06
Happy_260,8.78738386824,0.000862548704307,0.00612652392299,4.81718656801,0.000490097767063,0.00326964934228,2.89278844788,4.52843821382e-08,1.77019477594e-06
Happy_261,8.19157829698,0.000856941455762,0.00620648544978,5.73576678488,0.000471202500489,0.00386871785048,1.95982400887,4.81610196135e-08,1.17730730537e-06
Happy_262,6.76021304158,0.00087349631983,0.00457264253247,4.70204949105,0.000560493594816,0.0030789582649,1.18774370589,3.5345971611e-08,5.57372824092e-07
Happy_263,7.54806844453,0.000843285573406,0.00589498316633,3.88024972888,0.000438793578429,0.00260241194327,1.54769969155,4.64418845922e-08,1.09288271463e-06
Happy_264,7.04510262723,0.000699623565161,0.00546449783881,5.45847862839,0.000439274242416,0.00383288448867,1.32652349926,4.70283592546e-08,9.61924866453e-07
Happy_265,9.64711789735,0.00118890835151,0.00747323790163,7.74295769672,0.00084654898716,0.00548200823752,0.957446559087,7.31259071953e-08,9.80635217044e-07
Happy_266,10.126366304,0.00114858706734,0.00867441344935,6.64250914641,0.000840940175639,0.00466505244856,3.61659392983,5.44299171483e-08,3.49204817324e-06
Happy_267,7.21446616629,0.000808543862287,0.00471033255888,4.65114090482,0.000552751537672,0.00312987064874,1.37202782743,2.0524031993e-08,6.42487370543e-07
Happy_268,8.94380123517,0.000825357262841,0.00656674404061,6.16255397571,0.000458007862786,0.00412796314303,1.71008075566,5.71425692535e-08,1.3601164907e-06
Happy_269,9.24093249384,0.000822446505789,0.00723626462887,6.08560854338,0.000459200790559,0.00414176853993,2.67258116627,4.01841215836e-08,1.76292532732e-06
Happy_270,9.59459101926,0.000870220996187,0.00707939604327,6.72577273402,0.0005501137974,0.00463922593272,1.35914447593,4.17906152253e-08,9.87932234384e-07
Happy_271,8.24262826466,0.000813505018381,0.00598970164471,5.89963442246,0.000491846180819,0.00405758856383,1.31404105464,4.62799643888e-08,8.74169980939e-07
Happy_272,9.81537691477,0.000793351382001,0.00769252122474,6.06812973045,0.000520829268047,0.0040851748046,2.79323393882,2.98933321673e-08,2.27803032684e-06
Happy_273,6.81730089403,0.00077845139831,0.00475729556277,4.75096967222,0.000437481340315,0.00309807285174,1.04387215621,5.95636103395e-08,4.8608942186e-07
Happy_274,8.35287619201,0.000856821552702,0.00615662289593,6.19935418199,0.000439056513048,0.00426312543581,1.23517776928,5.46895695667e-08,8.93673073632e-07
Happy_275,8.07263290139,0.000766264839105,0.00602102211748,5.92628362632,0.000517224225017,0.00388890324745,1.28301069765,5.70886621843e-08,8.52359997761e-07
Happy_276,8.90858260162,0.000816696766398,0.00690412513321,6.35552983586,0.000519264207763,0.00442096928191,1.38921225365,4.0795335141e-08,1.20814678944e-06
Happy_277,7.69704198214,0.000863520568202,0.00558273418223,5.43466773157,0.000473916596349,0.0036393648487,0.887635523457,4.81543647098e-08,5.77493397838e-07
Happy_278,7.55012630967,0.000723211452391,0.00551918652085,5.3293251345,0.00042701652157,0.00357346569163,1.26608223311,4.43500382663e-08,8.24109148464e-07
Happy_279,8.30341246958,0.000820482246947,0.00632709621104,5.91067581704,0.00052428086066,0.00397619392953,1.19117104851,4.50012869076e-08,7.35271750956e-07
Happy_280,8.90878287883,0.000820121876088,0.00648091560626,5.8258249477,0.000529836221672,0.00402655232864,2.00174430183,2.82291563999e-08,1.20587170455e-06
Happy_281,8.38480082729,0.000788695536536,0.00614478803414,5.84639941251,0.000437345629935,0.00390952245001,1.73279891155,6.849265973e-08,9.45722871007e-07
Happy_282,8.30681700051,0.000785990184461,0.006100606837,5.86368998041,0.000512607523252,0.00392825490161,1.83976715599,4.26110662466e-08,1.21168215723e-06
Happy_283,9.47752538085,0.000782709601659,0.00666673899636,5.91254780325,0.000453776768275,0.00395632409932,1.26316773987,4.51816555128e-08,8.08457097042e-07
Happy_284,8.13908718917,0.000880288006553,0.00562416942242,5.54661890265,0.000495305121442,0.0036640649603,2.4356736543,4.87580555211e-08,1.30765357338e-06
Happy_285,7.78504745266,0.000851783015138,0.00579407177724,5.78298704868,0.000526417690923,0.00390976632417,1.73355063908,3.76071641168e-08,1.07751823828e-06
Happy_286,7.63647708068,0.000820615344752,0.00520374416711,5.53188344864,0.000485914459104,0.00364966734476,1.05049812312,6.83012164188e-08,5.51981866695e-07
Happy_287,8.79013258104,0.00085968473137,0.00654528374293,6.03262981814,0.000470664883242,0.00416553018288,1.82633767426,4.05652168672e-08,1.28296269001e-06
Happy_288,8.71125028247,0.000802919375839,0.00658140091271,5.64183162283,0.000524143376184,0.00380021546936,2.0964924873,3.16934299985e-08,1.41168053936e-06
Happy_289,7.88415874929,0.000793533263779,0.00567313770828,5.34830696005,0.000493508422317,0.00347402656474,1.31316627129,5.0291679927e-08,7.31637018711e-07
Happy_290,6.68319259095,0.000814092754008,0.00413030360443,3.97718324944,0.000488975047972,0.00268561712332,0.672984939339,4.87445702769e-08,3.24487994008e-07
Happy_291,8.28217966587,0.000846827603126,0.00636139415511,5.101974684,0.000537812173138,0.0033872791988,2.0527240063,4.56604908941e-08,1.26760755756e-06
Happy_292,6.57718113793,0.000877001519094,0.00441566961644,4.07842268932,0.000513795566872,0.0026785111833,0.840768925487,6.44062654047e-08,3.60956314097e-07
Happy_293,7.43452118697,0.000759788407678,0.00521339542957,5.02575399137,0.000441342687972,0.00358975570231,1.17156264452,6.11047186821e-08,6.7244509559e-07
Happy_294,5.91104170307,0.000711332135959,0.00371622857609,3.55262784434,0.000398718702185,0.00237177017746,0.764164395226,1.00141538029e-07,4.51764781689e-07
Happy_295,6.88737958828,0.000738582932957,0.00525440963891,4.59822002517,0.000453470543227,0.00324749516098,1.52947182859,2.62234205959e-08,9.78836553184e-07
Happy_296,6.25029943887,0.00072638658917,0.00447917890712,4.00653576379,0.000456247241786,0.00277885311902,0.898895957645,3.48899345017e-08,6.47938631825e-07
Happy_297,7.72581965144,0.000896884667012,0.00622341922372,4.42618313543,0.000660282361389,0.00309106986311,1.87227615604,4.83919228294e-08,1.43585280232e-06
Neutral_298,5.53940312891,0.000783030987932,0.00332355514221,3.55036877397,0.000519347472828,0.00230924611145,0.448973980979,4.32671784417e-08,2.51697223407e-07
Neutral_299,3.99985885217,0.000799591506356,0.00312960323706,2.90843616558,0.000442884540138,0.00180781091936,0.28557812626,8.69366682352e-08,3.13173545017e-07
Neutral_300,4.51039285399,0.000808972132527,0.0035932164225,3.07073457942,0.000469000093706,0.00187767906146,0.405332520486,5.14599260925e-08,3.95252433996e-07
Neutral_301,6.31252958752,0.000827289631514,0.00482035181085,3.27767618479,0.000530568433609,0.00208167341853,0.867782790951,4.37483993837e-08,8.33687117296e-07
Neutral_302,4.67104750429,0.000807082835079,0.00279330539703,2.98717511648,0.000543750064174,0.00178668497183,0.428084777465,3.233220796e-08,2.11096662564e-07
Neutral_303,5.22108295764,0.0007873756766,0.00373638510401,2.98801544612,0.000571008163203,0.00179943421098,0.337949505831,3.03026655008e-08,2.95605232009e-07
Neutral_304,3.90802609712,0.000829474830234,0.00311289597434,2.91272818136,0.000486020500314,0.00170731954444,0.215111248964,5.18932162799e-08,2.28694099185e-07
Neutral_305,5.37175968968,0.000806407164745,0.00359042489515,3.06755304949,0.000533680053154,0.00187543321152,0.297681832986,2.2673402958e-08,2.87935751898e-07
Neutral_306,6.34781259401,0.000843279322302,0.0042797895762,3.57898936016,0.000551423962265,0.00230130642723,0.818656885391,3.34725822486e-08,5.47880857717e-07
Neutral_307,4.83173457676,0.000800162474729,0.00384288616602,2.96189788599,0.000521474157659,0.00182649904583,0.465299339968,4.74580147549e-08,4.13829785547e-07
Neutral_308,4.03958415028,0.000783457753219,0.00300097120264,2.90195935471,0.000537314245952,0.00172276769304,0.264442513232,2.25534507171e-08,2.30785983449e-07
Neutral_309,5.60816734943,0.000805580337085,0.00346864685229,3.17294577468,0.000570104780113,0.00198810232602,0.526838311914,2.10593643752e-08,3.28122922105e-07
Neutral_310,4.79173616013,0.000877206337721,0.00310437775535,3.0053613091,0.000576995476009,0.00180896480608,0.275122600197,3.01294095275e-08,2.10543081702e-07
Neutral_311,5.46220699192,0.000860955987235,0.00399648283423,3.13596812603,0.000589225225351,0.00192886518754,0.512018635773,3.05468269372e-08,3.55838841404e-07
Neutral_312,5.23916947037,0.000791219415283,0.0033131028832,3.13607490481,0.000505670533,0.00186090484064,0.343466106208,4.4512019892e-08,2.26166647814e-07
Neutral_313,8.62751566971,0.000863183932714,0.00667899491865,5.53223806328,0.000558322615457,0.0037230647843,1.47755814642,6.65584797576e-08,9.5924508905e-07
Neutral_314,4.55921143848,0.000894734541104,0.00277111908378,3.21107145583,0.000625300791554,0.00193210719361,0.380672735058,3.87811837461e-08,1.60588798106e-07
Neutral_315,5.64661504021,0.000915426883989,0.00352978634902,3.38020941754,0.000584474687761,0.00215895102889,0.792306183581,6.53285626694e-08,4.47407950617e-07
Neutral_316,5.47252919978,0.000933757556115,0.00353898307068,3.39745720221,0.00063644625738,0.00215077233194,0.677270478746,3.54446470156e-08,4.07628746242e-07
Neutral_317,5.64836992884,0.000895704876574,0.00393402326397,3.66876179978,0.000606606381882,0.00239303280916,0.562361316398,3.75872444139e-08,2.82293799831e-07
Neutral_318,5.53340382004,0.000865866357596,0.00371071241467,3.05677223066,0.000572262143383,0.00192451265494,0.515015190662,6.31266600315e-08,3.90686178347e-07
Neutral_319,4.85095858523,0.00092448645553,0.00316976305438,3.1330742249,0.000590341391038,0.00186087761269,0.568510072028,4.83707579801e-08,2.58447553198e-07
Neutral_320,8.63780266292,0.00140639638024,0.00633912121925,6.76800519892,0.00117015986711,0.00440561972152,0.426752389695,5.13001479532e-08,3.40147153858e-07
Neutral_321,8.71359089032,0.00105489042279,0.00707140011084,4.53239139363,0.000601689306178,0.00298752138726,2.07908025762,9.81989978632e-08,1.59986489986e-06
Neutral_322,8.96613737546,0.000888151636828,0.00705583941766,4.31211279265,0.000444044016696,0.00288684003248,2.8788042712,5.23097377699e-08,2.03875839244e-06
Neutral_323,9.59329164583,0.000936070683295,0.00795018865424,4.47054757395,0.00049896067729,0.00299530488719,3.94482904901,4.967622505e-08,3.09576478836e-06
Neutral_324,9.01841278819,0.000882323857868,0.00715118091387,5.22846257565,0.000516026261064,0.00354568454871,3.07474630094,4.48987163367e-08,2.59240926956e-06
Neutral_325,9.70255353011,0.000983362364814,0.00700531948153,5.08030844311,0.000576414953872,0.00339483237896,2.95517557835,5.02733559391e-08,1.96431908486e-06
Neutral_326,8.80919493289,0.000869224928374,0.00712871296118,5.53607733439,0.000592532346107,0.00375810676447,3.44620866531,4.05710609706e-08,2.71532993918e-06
Neutral_327,8.67600370684,0.00108401935459,0.00670846686525,6.12237315324,0.000693153873649,0.00419598383135,2.15161524623,4.75812747866e-08,1.51828187741e-06
Neutral_328,10.4284482344,0.00119854568075,0.00883046053947,6.94557876379,0.000739096592606,0.00493729761602,2.44735764979,4.35435356044e-08,2.39196353089e-06
Neutral_329,8.85272761298,0.00088399141893,0.00714300685277,4.75621913809,0.000541697491411,0.00309493677223,3.08308173309,8.3277673425e-08,2.3995788281e-06
Neutral_330,8.68755428292,0.000960559709026,0.00665880269097,5.02352547158,0.00054144068823,0.00331271579238,3.10423085074,4.27879971708e-08,2.29268518767e-06
Neutral_331,7.93158762609,0.000873134114161,0.00604753057162,5.01404812774,0.000572091690299,0.00329029934777,2.9190017924,5.07780679479e-08,2.10666322078e-06
Neutral_332,7.50273843277,0.00112740171274,0.00574818623331,4.69657758373,0.000667418120139,0.00297030959903,2.44374502576,6.90890503341e-08,1.59712895758e-06
Neutral_333,7.74817577326,0.00100303854416,0.00556755266387,4.08299705932,0.000683261759534,0.00261662328992,1.43290885865,4.43557169439e-08,8.22032861419e-07
Neutral_334,7.67643089187,0.00105798323542,0.00578229840546,4.2734679694,0.000567145832624,0.00269334446745,2.10241219674,1.22749095319e-07,1.23731865677e-06
Neutral_335,9.60414291406,0.00096043911668,0.00749709228522,4.49350979318,0.00054231688997,0.0029291370308,2.51719492651,5.87012025975e-08,1.76095369104e-06
Neutral_336,8.0546169202,0.000892424197365,0.00578246214825,5.02069381069,0.000600601349852,0.00318064482016,1.34750103449,3.23679097929e-08,9.48406265231e-07
Neutral_337,8.2463101281,0.000958520263143,0.00637585424138,5.18039163463,0.000650506088921,0.00340492172152,2.4962975327,2.86318783732e-08,1.81948001039e-06
Neutral_338,8.2646645269,0.000846218513697,0.00643416090802,4.59671056505,0.000497172894321,0.00302587570993,2.39104742189,4.48762798602e-08,1.71547317115e-06
Neutral_339,7.84082692295,0.0011057214612,0.00560749419581,4.02543962826,0.000640120882248,0.00278370862856,3.17726799767,5.61616605844e-08,1.35145188937e-06
Neutral_340,5.54618584536,0.000825366944136,0.00384675085066,3.4757229904,0.000525734497906,0.00238212390002,1.00123212017,3.02813769576e-08,4.67065600894e-07
Neutral_341,6.42167358992,0.000921610365446,0.00452509650847,3.90762725652,0.000529313754785,0.00256552275342,1.15248833909,5.77342324664e-08,5.63383898571e-07
Neutral_342,6.89524978422,0.000871578651134,0.00506926730288,3.99130566643,0.000551450078233,0.00259097763016,1.50780366813,3.746862138e-08,1.05239802755e-06
Neutral_343,6.30372399243,0.0009916028301,0.00403224024772,4.2552562275,0.000605216545285,0.00267170208597,1.14667336673,4.85374492077e-08,5.25067839726e-07
Neutral_344,9.62108477721,0.000911945189952,0.00782794794577,4.82203822185,0.000543433548295,0.00320726440517,3.56235054451,6.50371831617e-08,2.38632056481e-06
