session,max(mfcccoeff0(mfcc)),max(mfcccoeff1(mfcc)),max(mfcccoeff2(mfcc)),max(mfcccoeff3(mfcc)),max(mfcccoeff4(mfcc)),max(mfcccoeff5(mfcc)),max(mfcccoeff6(mfcc)),max(mfcccoeff7(mfcc)),max(mfcccoeff8(mfcc)),max(mfcccoeff9(mfcc)),max(mfcccoeff10(mfcc)),max(mfcccoeff11(mfcc)),mean(mfcccoeff0(mfcc)),mean(mfcccoeff1(mfcc)),mean(mfcccoeff2(mfcc)),mean(mfcccoeff3(mfcc)),mean(mfcccoeff4(mfcc)),mean(mfcccoeff5(mfcc)),mean(mfcccoeff6(mfcc)),mean(mfcccoeff7(mfcc)),mean(mfcccoeff8(mfcc)),mean(mfcccoeff9(mfcc)),mean(mfcccoeff10(mfcc)),mean(mfcccoeff11(mfcc)),var(mfcccoeff0(mfcc)),var(mfcccoeff1(mfcc)),var(mfcccoeff2(mfcc)),var(mfcccoeff3(mfcc)),var(mfcccoeff4(mfcc)),var(mfcccoeff5(mfcc)),var(mfcccoeff6(mfcc)),var(mfcccoeff7(mfcc)),var(mfcccoeff8(mfcc)),var(mfcccoeff9(mfcc)),var(mfcccoeff10(mfcc)),var(mfcccoeff11(mfcc))
Angry_126,12.5497112274,4.20329046249,1.54764091969,2.60675358772,0.580220758915,0.616005003452,0.5372184515,0.35227689147,0.418906629086,0.66836386919,0.426952332258,0.50686442852,10.2560453415,2.79681611061,-0.155286297202,1.08356165886,-0.282582223415,-0.0588217563927,-0.409080803394,-0.00795907061547,-0.108260795474,-0.0736090689898,0.166410237551,-0.00809425953776,2.71428823471,0.437130957842,0.470931500196,0.454963743687,0.194078296423,0.0778966620564,0.126491755247,0.0307148564607,0.0720443800092,0.0594911202788,0.0296696536243,0.0598523542285
Angry_127,12.8146209717,3.91907811165,1.8950830698,2.53423023224,0.491226315498,0.559581756592,0.369650363922,0.428816795349,0.328290432692,0.592331707478,0.694834709167,0.329872220755,9.53188705444,2.61999559402,0.0964888110757,1.20551729202,-0.236967787147,-0.128926932812,-0.324426919222,-0.0297008473426,-0.114115558565,-0.0358653664589,0.213445737958,-0.0734945908189,6.42535972595,0.449019342661,0.453229188919,0.440193533897,0.158861547709,0.12028747052,0.0849864259362,0.0657281801105,0.0586144067347,0.0631388798356,0.0540765337646,0.0406461916864
Angry_128,12.0850448608,4.82126522064,1.30690324306,2.28493189812,0.806971728802,0.619127511978,0.886886715889,0.499161958694,0.284347444773,0.507649481297,0.798880696297,0.361789166927,10.1018381119,2.87945485115,-0.28254237771,0.670690476894,-0.438118368387,0.00044275901746,-0.252211391926,0.0263654496521,-0.118509694934,-0.00659958645701,0.117760568857,0.000145583806443,2.51773238182,0.501055300236,0.437514215708,0.648332297802,0.343664079905,0.114550240338,0.143724888563,0.0562180131674,0.0658276826143,0.0508270077407,0.0639647766948,0.0308023374528
Angry_129,11.7884635925,4.53836870193,1.18011915684,2.22608733177,0.60740506649,0.666731059551,0.369826346636,0.605406522751,0.451340138912,0.450209647417,0.663404107094,0.541298031807,10.0008249283,3.1710164547,-0.26196411252,0.794840097427,-0.308803707361,-0.0900195017457,-0.258190840483,-0.024214360863,-0.0743826255202,0.00908189918846,0.035158187151,-0.00259198923595,2.20076227188,0.406906545162,0.523926973343,0.446420967579,0.213522523642,0.13435202837,0.0739783868194,0.0741738528013,0.0546996816993,0.0498343557119,0.0525783188641,0.0564048103988
Angry_13,12.8917512894,4.14979743958,2.5426068306,2.31781101227,1.87824296951,0.859963536263,0.972067058086,1.27140974998,0.235771238804,0.81289511919,0.451111078262,0.449276089668,9.03737545013,1.83375561237,0.690332114697,0.647558987141,0.623097300529,0.0997545495629,-0.0741237923503,0.31822925806,-0.302605986595,0.199138432741,-0.0956994667649,-0.10315861553,7.14911699295,1.29488563538,0.999389827251,0.530368804932,0.378086924553,0.177684605122,0.2088021487,0.123798653483,0.0735895484686,0.0880994275212,0.0694280266762,0.0679439678788
Angry_130,11.8941888809,4.44637393951,1.0550788641,2.30242419243,1.28396773338,0.668087363243,0.320719778538,0.547722935677,0.490177035332,0.53681063652,0.619071960449,0.527380645275,10.2472438812,3.11802268028,-0.339491963387,0.926991701126,-0.134876281023,-0.152187377214,-0.320655763149,0.0205826051533,-0.0632321760058,-0.00673933234066,0.135006114841,-0.0154414903373,1.11492657661,0.361822038889,0.424141317606,0.418256938457,0.302093535662,0.0793540105224,0.0684869214892,0.0376501344144,0.0686116814613,0.0532785952091,0.0520199388266,0.0482051745057
Angry_131,12.1836290359,3.81979370117,1.62282776833,2.11340618134,1.16217136383,0.777538716793,0.291922718287,0.575520157814,0.476704031229,0.436817109585,0.492424845695,0.425625026226,10.2444581985,2.7283205986,-0.197041377425,0.834503591061,-0.241663575172,-0.195573881269,-0.302473902702,-0.000321696832543,-0.132076770067,-0.00659456383437,0.123278491199,0.0752023756504,1.97474098206,0.727342128754,0.451356261969,0.516394674778,0.293673425913,0.185354784131,0.0914661213756,0.0468247532845,0.100628204644,0.0415553711355,0.043333761394,0.02816455625
Angry_132,11.9489746094,4.19893026352,1.75181210041,2.52291274071,0.790410161018,0.690819263458,0.390766322613,0.400083094835,0.565951108932,0.296461105347,0.695170938969,0.352831214666,9.49776268005,2.79653739929,0.0729283317924,1.02204298973,-0.0237689446658,-0.135576695204,-0.364936172962,0.00575858959928,-0.0657900646329,-0.210954651237,0.0924212262034,-0.146108880639,3.45331525803,0.657388567924,0.541901826859,0.595444321632,0.278080433607,0.123224698007,0.0979786813259,0.0410559661686,0.0446378961205,0.0568949468434,0.0423373691738,0.0360464043915
Angry_133,12.7601690292,4.38028764725,1.66593110561,2.04560756683,0.922930896282,0.470196664333,0.593891978264,0.473948895931,0.415160119534,0.397295594215,0.44380480051,0.384337067604,9.49392127991,2.74066853523,0.062510818243,0.994069755077,-0.10043951124,-0.0987486243248,-0.22029837966,-0.0515967719257,-0.0279933791608,-0.0629283860326,0.125647947192,-0.0507815219462,4.64292812347,0.80802077055,0.537801027298,0.352863788605,0.325259357691,0.105907402933,0.140022054315,0.0569262467325,0.0585919059813,0.0617353878915,0.0345000885427,0.0264520458877
Angry_134,11.6767511368,5.01880598068,1.40242183208,2.30066370964,1.17452812195,1.0930082798,0.309984147549,0.553599357605,0.542297720909,0.564401447773,0.372583687305,0.454541742802,10.0128078461,2.92448091507,-0.273068666458,0.727933228016,-0.157563731074,-0.0302294455469,-0.309798926115,-0.054949413985,-0.104250498116,0.0431088544428,0.0405532494187,0.100057125092,1.25131499767,0.925809621811,0.705511331558,0.584364891052,0.215452998877,0.164858818054,0.0934792757034,0.0703319832683,0.0874628648162,0.0512293204665,0.0299929063767,0.0327549614012
Angry_135,12.7494411469,4.63193178177,1.53567910194,2.28857135773,0.934973359108,0.639549016953,0.525272846222,0.628456473351,0.669885158539,0.432269781828,0.228788092732,0.550318062305,10.1574115753,3.05143523216,-0.375263005495,0.640414774418,-0.113008238375,-0.116809152067,-0.263994038105,-0.0412924103439,0.0488472245634,-0.0325093604624,-0.086118131876,0.0918544381857,1.01646029949,0.720447957516,0.516078650951,0.603184819221,0.284497588873,0.148916557431,0.103406429291,0.0922574177384,0.101420693099,0.045267611742,0.028929580003,0.0433445908129
