,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Sad_606,0.0,1.0,5.0,49.0,2.0,49.0,1.0,3.0,43.0,5.0,6.0,1.0,10.0,0.0,43.0,2.0,0.28073152899742126,0.22047674655914307,0.3813646733760834,0.1174270361661911,0.0018258809577673674,0.0006419174605980515,0.00995614379644394,0.007259682286530733,0.25414349138736725,0.20705368369817734,0.3490518778562546,0.06724321097135544,0.3061385005712509,0.23660176247358322,0.4490521252155304,0.1313033103942871,0.37989887595176697,0.27053821086883545,0.5857999920845032,0.5794413089752197,0.37989887595176697,0.27053821086883545,0.5857999920845032,0.5794413089752197
Angry_189,6.0,0.0,0.0,49.0,30.0,20.0,3.0,2.0,19.0,32.0,3.0,1.0,0.0,3.0,49.0,3.0,0.2082374393939972,0.24133169651031494,0.44266659021377563,0.10776429623365402,0.0017439393559470773,0.0012701598461717367,0.008828341029584408,0.00957518257200718,0.18329323828220367,0.2148423194885254,0.3961590379476547,0.05430706590414047,0.23933829367160797,0.26452861726284027,0.5040478706359863,0.11525910720229149,0.2794547379016876,0.3247600197792053,0.6027380228042603,0.5472950339317322,0.2794547379016876,0.3247600197792053,0.6027380228042603,0.5472950339317322
Happy_274,0.0,0.0,2.0,53.0,5.0,50.0,0.0,0.0,47.0,4.0,3.0,1.0,3.0,1.0,50.0,1.0,0.27546262741088867,0.224776029586792,0.4130646586418152,0.0866965800523758,0.001525885658338666,0.0010745890904217958,0.008322112262248993,0.007273348979651928,0.25049300491809845,0.20331989973783493,0.3783944696187973,0.05083114840090275,0.29872679710388184,0.24524465948343277,0.45899711549282074,0.09131959080696106,0.3510344922542572,0.30160611867904663,0.6354923844337463,0.626828134059906,0.3510344922542572,0.30160611867904663,0.6354923844337463,0.626828134059906
Angry_19,3.0,3.0,3.0,46.0,14.0,34.0,3.0,4.0,36.0,15.0,3.0,1.0,2.0,3.0,46.0,4.0,0.25002536177635193,0.22863036394119263,0.3954823613166809,0.1258619725704193,0.001920096343383193,0.0020621432922780514,0.012940287590026855,0.0145393256098032,0.22277599573135376,0.20004070550203323,0.31414540112018585,0.05535080097615719,0.27364368736743927,0.25333118438720703,0.47807300090789795,0.16665253043174744,0.3448907732963562,0.32771024107933044,0.6316267848014832,0.8130906820297241,0.3448907732963562,0.32771024107933044,0.6316267848014832,0.8130906820297241
Neutral_319,1.0,0.0,0.0,65.0,30.0,35.0,1.0,0.0,35.0,25.0,5.0,1.0,0.0,6.0,60.0,0.0,0.2336217761039734,0.2494545876979828,0.4427814781665802,0.07414217293262482,0.0007580250385217369,0.0024676003959029913,0.00625506229698658,0.0017071712063625455,0.21196409314870834,0.21558794006705284,0.38210398703813553,0.045744726434350014,0.24690253287553787,0.2841339185833931,0.5026998966932297,0.08043399825692177,0.3273003399372101,0.368922621011734,0.5731332302093506,0.23414598405361176,0.3273003399372101,0.368922621011734,0.5731332302093506,0.23414598405361176
Angry_137,0.0,1.0,0.0,54.0,11.0,43.0,1.0,0.0,44.0,11.0,0.0,0.0,0.0,0.0,54.0,1.0,0.26153770089149475,0.23373758792877197,0.4039608836174011,0.10076380521059036,0.0006205815589055419,0.0004475309688132256,0.0035210121423006058,0.001885363133624196,0.24567096680402756,0.21730560064315796,0.3705582767724991,0.07585006952285767,0.27908870577812195,0.2515835165977478,0.4397381991147995,0.11810942739248276,0.32543498277664185,0.2759726345539093,0.5537266731262207,0.336058109998703,0.32543498277664185,0.2759726345539093,0.5537266731262207,0.336058109998703
Sad_695,0.0,0.0,0.0,55.0,13.0,42.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.0,55.0,0.0,0.2263631522655487,0.21456699073314667,0.5012239813804626,0.05784602090716362,0.001014222507365048,0.00044717840501107275,0.003758853068575263,0.00021196590387262404,0.20563990622758865,0.19754311442375183,0.46164141595363617,0.04690288193523884,0.2428695186972618,0.22906327992677689,0.5445586740970612,0.06827889755368233,0.3035663664340973,0.26461535692214966,0.6126998066902161,0.10037457197904587,0.3035663664340973,0.26461535692214966,0.6126998066902161,0.10037457197904587
Happy_249,2.0,0.0,3.0,50.0,7.0,40.0,6.0,2.0,38.0,13.0,3.0,1.0,8.0,2.0,43.0,2.0,0.27284401655197144,0.24614396691322327,0.37609079480171204,0.10492124408483505,0.002288461197167635,0.0009506681235507131,0.008358664810657501,0.0071123824454844,0.2554931491613388,0.22776657342910767,0.3126813769340515,0.05824286863207817,0.2955562621355057,0.25891754031181335,0.43944860994815826,0.1000482626259327,0.37693777680397034,0.3379213213920593,0.5440784692764282,0.5584189891815186,0.37693777680397034,0.3379213213920593,0.5440784692764282,0.5584189891815186
Neutral_300,1.0,0.0,6.0,48.0,32.0,21.0,1.0,1.0,19.0,28.0,6.0,2.0,3.0,6.0,42.0,4.0,0.23636379837989807,0.2546038031578064,0.38926824927330017,0.11976414918899536,0.001078920904546976,0.0016245022416114807,0.01719755306839943,0.014430978335440159,0.218248151242733,0.22854533791542053,0.31650130450725555,0.05394740216434002,0.2580169439315796,0.275451123714447,0.48252661526203156,0.12789803370833397,0.32266637682914734,0.36168646812438965,0.559592604637146,0.6300424337387085,0.32266637682914734,0.36168646812438965,0.559592604637146,0.6300424337387085
Sad_525,1.0,3.0,18.0,33.0,16.0,37.0,1.0,1.0,35.0,15.0,1.0,4.0,3.0,0.0,35.0,17.0,0.2230050414800644,0.18572907149791718,0.33721238374710083,0.2540534436702728,0.005917046684771776,0.003712377045303583,0.04279734566807747,0.0722355768084526,0.18437013775110245,0.1520453318953514,0.11513327062129974,0.0587486308068037,0.2776879817247391,0.22433621436357498,0.4873521029949188,0.38855455815792084,0.3207094669342041,0.288509339094162,0.6662383079528809,0.9489327073097229,0.3207094669342041,0.288509339094162,0.6662383079528809,0.9489327073097229
Angry_129,0.0,0.0,0.0,55.0,12.0,43.0,0.0,0.0,43.0,12.0,0.0,0.0,0.0,0.0,55.0,0.0,0.23506897687911987,0.22055640816688538,0.48753151297569275,0.056843068450689316,0.0008279744070023298,0.0004761451273225248,0.003017350332811475,0.00023157399846240878,0.21419426798820496,0.2046343982219696,0.443803995847702,0.04640108905732632,0.2538684606552124,0.2354968562722206,0.5172834694385529,0.06447840109467506,0.304198294878006,0.28242987394332886,0.6193454265594482,0.08642284572124481,0.304198294878006,0.28242987394332886,0.6193454265594482,0.08642284572124481
Neutral_377,0.0,0.0,0.0,55.0,11.0,43.0,1.0,0.0,43.0,11.0,1.0,0.0,1.0,1.0,53.0,0.0,0.26462119817733765,0.2381117194890976,0.41689932346343994,0.08036775887012482,0.0007353026885539293,0.0007979649235494435,0.0031890817917883396,0.0006273288163356483,0.24626407027244568,0.2215103879570961,0.3855518102645874,0.06551004573702812,0.28604748845100403,0.2519900053739548,0.4487568587064743,0.09303661063313484,0.3163932263851166,0.3037870526313782,0.5871604084968567,0.145342618227005,0.3163932263851166,0.3037870526313782,0.5871604084968567,0.145342618227005
Neutral_413,1.0,0.0,3.0,51.0,20.0,32.0,2.0,1.0,32.0,20.0,3.0,0.0,2.0,3.0,47.0,3.0,0.233350932598114,0.23210826516151428,0.43634822964668274,0.0981924831867218,0.0016253042267635465,0.0012000572169199586,0.014909922145307064,0.013283876702189445,0.21471262723207474,0.21184930205345154,0.39916759729385376,0.049810878932476044,0.2533609867095947,0.25399447977542877,0.5140602588653564,0.0816730409860611,0.3457249104976654,0.3247399926185608,0.637723445892334,0.7051140666007996,0.3457249104976654,0.3247399926185608,0.637723445892334,0.7051140666007996
Happy_286,1.0,0.0,1.0,53.0,9.0,42.0,3.0,1.0,37.0,12.0,6.0,0.0,8.0,1.0,45.0,1.0,0.2689164876937866,0.22703921794891357,0.41395479440689087,0.09008949249982834,0.002271939069032669,0.0007259389385581017,0.008838009089231491,0.0029082128312438726,0.23940826952457428,0.21184508502483368,0.36969342827796936,0.056479061022400856,0.29284508526325226,0.24371472001075745,0.47668230533599854,0.11079588532447815,0.41288843750953674,0.3068629205226898,0.6200775504112244,0.28058144450187683,0.41288843750953674,0.3068629205226898,0.6200775504112244,0.28058144450187683
Neutral_429,3.0,0.0,3.0,49.0,30.0,20.0,5.0,0.0,19.0,34.0,0.0,2.0,3.0,1.0,47.0,4.0,0.23956651985645294,0.2509746849536896,0.3996409773826599,0.10981777310371399,0.0011997419642284513,0.0006416683318093419,0.008769494481384754,0.007170012686401606,0.21551144868135452,0.23428431153297424,0.3514513224363327,0.050034964457154274,0.2604164481163025,0.2662809193134308,0.45667801797389984,0.11411650478839874,0.335469126701355,0.3151727616786957,0.5656317472457886,0.35104724764823914,0.335469126701355,0.3151727616786957,0.5656317472457886,0.35104724764823914
Angry_200,0.0,0.0,0.0,55.0,20.0,35.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,55.0,0.0,0.23093317449092865,0.2210932970046997,0.4764508903026581,0.07152273505926132,0.0012572524137794971,0.000798124703578651,0.006095456890761852,0.0011197029380127788,0.2041993960738182,0.19965896010398865,0.4173486679792404,0.04618394374847412,0.2494763880968094,0.23623788356781006,0.5412328541278839,0.09616605937480927,0.3278985321521759,0.2983675003051758,0.6867766380310059,0.14714545011520386,0.3278985321521759,0.2983675003051758,0.6867766380310059,0.14714545011520386
Neutral_464,2.0,0.0,4.0,49.0,17.0,37.0,0.0,1.0,36.0,14.0,4.0,1.0,0.0,4.0,47.0,4.0,0.23582565784454346,0.23488536477088928,0.4391651451587677,0.09012379497289658,0.0010176562936976552,0.002230330603197217,0.013364434242248535,0.0088047469034791,0.21225494891405106,0.20899376273155212,0.421318918466568,0.04914851672947407,0.2598263919353485,0.2407534271478653,0.5175643563270569,0.07066311687231064,0.3178686499595642,0.39418500661849976,0.5732743740081787,0.5031702518463135,0.3178686499595642,0.39418500661849976,0.5732743740081787,0.5031702518463135
Sad_650,1.0,0.0,12.0,42.0,13.0,38.0,2.0,2.0,36.0,15.0,3.0,1.0,5.0,2.0,38.0,10.0,0.24735765159130096,0.23500274121761322,0.3407936990261078,0.1768459677696228,0.004064976703375578,0.0018661883659660816,0.02035512775182724,0.03583728149533272,0.23221921175718307,0.21564245223999023,0.2525912746787071,0.06757533177733421,0.2891845852136612,0.2553579658269882,0.4443149268627167,0.20701415091753006,0.33758729696273804,0.32373884320259094,0.561869740486145,0.8034016489982605,0.33758729696273804,0.32373884320259094,0.561869740486145,0.8034016489982605
Happy_271,2.0,1.0,1.0,51.0,18.0,34.0,2.0,1.0,34.0,19.0,2.0,0.0,1.0,1.0,50.0,3.0,0.23764316737651825,0.2144952118396759,0.43124881386756897,0.1166127547621727,0.003219034755602479,0.001803790801204741,0.014192105270922184,0.027090951800346375,0.21032734960317612,0.20481611788272858,0.4040813446044922,0.05414404347538948,0.2697833776473999,0.23137809336185455,0.49623551964759827,0.10018709301948547,0.3283265233039856,0.3402756452560425,0.6297377347946167,0.8554647564888,0.3283265233039856,0.3402756452560425,0.6297377347946167,0.8554647564888
Neutral_391,0.0,1.0,0.0,54.0,14.0,40.0,0.0,1.0,41.0,14.0,0.0,0.0,0.0,0.0,55.0,0.0,0.2538869082927704,0.2254016250371933,0.44636034965515137,0.07435119897127151,0.0012721525272354484,0.0004582176625262946,0.0027391898911446333,0.0006466351915150881,0.22744883596897125,0.20954838395118713,0.40539903938770294,0.06188482604920864,0.2813441604375839,0.24241645634174347,0.4802677631378174,0.08439338952302933,0.3391939401626587,0.2783746123313904,0.5874454975128174,0.1990547478199005,0.3391939401626587,0.2783746123313904,0.5874454975128174,0.1990547478199005
Happy_234,3.0,2.0,9.0,41.0,9.0,36.0,7.0,3.0,34.0,9.0,8.0,4.0,9.0,8.0,31.0,7.0,0.2684459090232849,0.2405565083026886,0.3167392313480377,0.17425836622714996,0.003487363923341036,0.002923122840002179,0.016309324651956558,0.027331065386533737,0.25291506946086884,0.21826016902923584,0.23344384133815765,0.0744117759168148,0.2998155653476715,0.2635558396577835,0.4069155156612396,0.22317633777856827,0.4102465510368347,0.38148048520088196,0.5185402035713196,0.9729062914848328,0.4102465510368347,0.38148048520088196,0.5185402035713196,0.9729062914848328
Neutral_354,2.0,0.0,3.0,50.0,26.0,27.0,2.0,0.0,26.0,24.0,3.0,2.0,1.0,4.0,47.0,3.0,0.22944670915603638,0.24315142631530762,0.42075997591018677,0.10664185881614685,0.0016010015970095992,0.0018418969120830297,0.013819968327879906,0.016450069844722748,0.2092442661523819,0.2139192596077919,0.39573483169078827,0.05001853220164776,0.25756409764289856,0.26423847675323486,0.5001499354839325,0.09129131585359573,0.2886129319667816,0.3435089886188507,0.6244085431098938,0.833825945854187,0.2886129319667816,0.3435089886188507,0.6244085431098938,0.833825945854187
Angry_149,0.0,2.0,21.0,32.0,11.0,34.0,8.0,2.0,34.0,16.0,2.0,3.0,10.0,3.0,24.0,18.0,0.25408074259757996,0.22936560213565826,0.27813199162483215,0.2384217530488968,0.0030483368318527937,0.003160312073305249,0.028850339353084564,0.03929661959409714,0.21538475155830383,0.19736547023057938,0.130464605987072,0.07977544888854027,0.29774273931980133,0.2748347222805023,0.4175705760717392,0.34860698878765106,0.3466300070285797,0.3290395438671112,0.6282228231430054,0.7318923473358154,0.3466300070285797,0.3290395438671112,0.6282228231430054,0.7318923473358154
Sad_542,3.0,5.0,27.0,20.0,19.0,26.0,7.0,3.0,25.0,21.0,6.0,3.0,8.0,3.0,15.0,29.0,0.22441166639328003,0.20827731490135193,0.21417196094989777,0.35313907265663147,0.009301325306296349,0.007120904512703419,0.03132258728146553,0.0713605135679245,0.16620507091283798,0.1292581483721733,0.06871848925948143,0.1261099949479103,0.2964162230491638,0.27765966951847076,0.34214410185813904,0.4864243417978287,0.3493386507034302,0.3503795862197876,0.6092594265937805,0.9585878849029541,0.3493386507034302,0.3503795862197876,0.6092594265937805,0.9585878849029541
Neutral_450,3.0,0.0,4.0,75.0,34.0,44.0,1.0,3.0,44.0,29.0,7.0,2.0,1.0,9.0,70.0,2.0,0.23229987919330597,0.25444257259368896,0.41858401894569397,0.09467346221208572,0.0009640039061196148,0.002652508206665516,0.009362279437482357,0.004863445647060871,0.21431967988610268,0.2148933745920658,0.38632306456565857,0.055038987658917904,0.25287841260433197,0.28891268372535706,0.4798746779561043,0.09750732034444809,0.31241950392723083,0.39310595393180847,0.5718955397605896,0.4076983630657196,0.31241950392723083,0.39310595393180847,0.5718955397605896,0.4076983630657196
Neutral_412,3.0,0.0,1.0,51.0,19.0,33.0,1.0,2.0,33.0,20.0,2.0,0.0,0.0,2.0,51.0,2.0,0.23756299912929535,0.2462013214826584,0.41809672117233276,0.0981389656662941,0.001642463612370193,0.0011969624320045114,0.008961780928075314,0.011970124207437038,0.21109450608491898,0.2276604250073433,0.38672563433647156,0.05912586487829685,0.2693108022212982,0.26181475818157196,0.4698437601327896,0.088942501693964,0.30182012915611267,0.34647440910339355,0.5606791973114014,0.7280256152153015,0.30182012915611267,0.34647440910339355,0.5606791973114014,0.7280256152153015
Neutral_305,3.0,0.0,3.0,49.0,23.0,29.0,2.0,1.0,29.0,21.0,4.0,1.0,0.0,5.0,46.0,4.0,0.2381039708852768,0.24548284709453583,0.41270914673805237,0.10370410233736038,0.0011875899508595467,0.00210622139275074,0.012517091818153858,0.011499093845486641,0.21753671765327454,0.2157299816608429,0.36642904579639435,0.046088334172964096,0.2565218359231949,0.2610444277524948,0.49224966764450073,0.09774032980203629,0.3350454866886139,0.4041597247123718,0.5877355337142944,0.579271674156189,0.3350454866886139,0.4041597247123718,0.5877355337142944,0.579271674156189
Angry_222,1.0,0.0,5.0,49.0,3.0,46.0,4.0,2.0,38.0,8.0,8.0,1.0,13.0,1.0,38.0,3.0,0.2944045960903168,0.23512017726898193,0.34505781531333923,0.12541735172271729,0.001314693596214056,0.0005227941437624395,0.008230146951973438,0.00756134232506156,0.2736756056547165,0.2196580097079277,0.28781481087207794,0.06665603443980217,0.3152186721563339,0.2531674653291702,0.4101770520210266,0.16905643790960312,0.3733903765678406,0.28640955686569214,0.503025233745575,0.48941078782081604,0.3733903765678406,0.28640955686569214,0.503025233745575,0.48941078782081604
Neutral_373,4.0,0.0,3.0,48.0,30.0,20.0,2.0,3.0,19.0,30.0,6.0,0.0,2.0,5.0,44.0,4.0,0.2381349503993988,0.2578504979610443,0.3712078928947449,0.13280662894248962,0.0023724220227450132,0.0014850267907604575,0.010320642031729221,0.018136102706193924,0.21599777042865753,0.23808252066373825,0.32935085892677307,0.0668351911008358,0.26767347753047943,0.2828676253557205,0.44583699107170105,0.1466086059808731,0.3470385670661926,0.3356919586658478,0.5212159156799316,0.7778174877166748,0.3470385670661926,0.3356919586658478,0.5212159156799316,0.7778174877166748
Sad_604,1.0,0.0,2.0,52.0,4.0,48.0,2.0,1.0,37.0,6.0,11.0,1.0,13.0,1.0,40.0,1.0,0.27277201414108276,0.22595441341400146,0.3877072334289551,0.1135663390159607,0.002358090365305543,0.0008091636118479073,0.01082579791545868,0.010055587626993656,0.24982913583517075,0.20569486171007156,0.30635955929756165,0.06157377548515797,0.3080092668533325,0.2507370114326477,0.45568224787712097,0.12320919334888458,0.3473561406135559,0.28317898511886597,0.6079357266426086,0.750291109085083,0.3473561406135559,0.28317898511886597,0.6079357266426086,0.750291109085083
Sad_531,1.0,2.0,35.0,17.0,16.0,25.0,4.0,10.0,27.0,24.0,3.0,1.0,11.0,4.0,13.0,27.0,0.23946323990821838,0.22468499839305878,0.1707344502210617,0.3651173412799835,0.011318784207105637,0.00795369129627943,0.01937693916261196,0.079583078622818,0.1623966544866562,0.17630229890346527,0.06826798245310783,0.14241397380828857,0.3149714171886444,0.288362592458725,0.2626446336507797,0.5786119103431702,0.34961462020874023,0.37273672223091125,0.46736541390419006,0.9570789933204651,0.34961462020874023,0.37273672223091125,0.46736541390419006,0.9570789933204651
Neutral_387,1.0,0.0,1.0,58.0,25.0,33.0,1.0,1.0,32.0,25.0,2.0,1.0,2.0,2.0,56.0,0.0,0.24592256546020508,0.253154456615448,0.4238753914833069,0.07704781740903854,0.0012382740387693048,0.0014507902087643743,0.005480463150888681,0.0020551620982587337,0.22308232635259628,0.21942228823900223,0.4006001427769661,0.051525360904634,0.2763669267296791,0.27087584137916565,0.4732329919934273,0.083324009552598,0.3238055408000946,0.38685402274131775,0.5278326869010925,0.2786644697189331,0.3238055408000946,0.38685402274131775,0.5278326869010925,0.2786644697189331
Neutral_382,0.0,0.0,1.0,54.0,11.0,42.0,2.0,0.0,40.0,11.0,4.0,0.0,4.0,2.0,48.0,1.0,0.2640587389469147,0.2359798401594162,0.40299153327941895,0.09696999192237854,0.001045898301526904,0.0008060198742896318,0.00629541976377368,0.0028774384409189224,0.2420463263988495,0.21976562589406967,0.36734260618686676,0.06689215824007988,0.28286343812942505,0.24814967811107635,0.455608606338501,0.11872642487287521,0.34650078415870667,0.31096580624580383,0.5322735905647278,0.364718496799469,0.34650078415870667,0.31096580624580383,0.5322735905647278,0.364718496799469
Neutral_428,0.0,0.0,1.0,54.0,37.0,17.0,1.0,0.0,18.0,36.0,1.0,0.0,0.0,2.0,52.0,1.0,0.21691392362117767,0.24210530519485474,0.4632943868637085,0.0776863843202591,0.0006924096378497779,0.0010710887145251036,0.005771604832261801,0.0027369449380785227,0.195850171148777,0.21738926321268082,0.44229458272457123,0.0478610135614872,0.23131504654884338,0.2610679268836975,0.5149890780448914,0.08657712489366531,0.28164443373680115,0.3364197015762329,0.5801321268081665,0.337238073348999,0.28164443373680115,0.3364197015762329,0.5801321268081665,0.337238073348999
Angry_217,0.0,1.0,6.0,48.0,3.0,50.0,1.0,1.0,41.0,4.0,9.0,1.0,11.0,0.0,39.0,5.0,0.29073527455329895,0.22634059190750122,0.35241827368736267,0.1305059790611267,0.001218733610585332,0.0004883734509348869,0.007705508731305599,0.008789747953414917,0.2804242670536041,0.21205094456672668,0.2935459464788437,0.07169092819094658,0.30973145365715027,0.24195852130651474,0.4162980616092682,0.15131448954343796,0.36160582304000854,0.26796048879623413,0.549418032169342,0.5599331855773926,0.36160582304000854,0.26796048879623413,0.549418032169342,0.5599331855773926
Angry_179,0.0,1.0,1.0,53.0,10.0,44.0,1.0,0.0,41.0,10.0,3.0,1.0,4.0,0.0,50.0,1.0,0.2679934799671173,0.23092930018901825,0.3949223458766937,0.1061549037694931,0.000730493338778615,0.0002989198546856642,0.004110532812774181,0.002231073332950473,0.2513566315174103,0.21932660043239594,0.370926633477211,0.07867463678121567,0.28291212022304535,0.24589165300130844,0.441063791513443,0.1257210150361061,0.3559092581272125,0.26188960671424866,0.5186603665351868,0.2813383936882019,0.3559092581272125,0.26188960671424866,0.5186603665351868,0.2813383936882019
Happy_279,2.0,2.0,1.0,50.0,4.0,45.0,4.0,2.0,44.0,7.0,3.0,1.0,5.0,1.0,47.0,2.0,0.264346182346344,0.22631153464317322,0.41305112838745117,0.09629111737012863,0.001464382978156209,0.0008359165512956679,0.007431900128722191,0.004369317553937435,0.23544786870479584,0.20562292635440826,0.36407220363616943,0.057488758116960526,0.2831254005432129,0.24376264959573746,0.45829883217811584,0.10587882995605469,0.36406266689300537,0.30638623237609863,0.5742130279541016,0.37060853838920593,0.36406266689300537,0.30638623237609863,0.5742130279541016,0.37060853838920593
Sad_630,0.0,1.0,2.0,52.0,1.0,51.0,2.0,1.0,42.0,3.0,8.0,2.0,12.0,0.0,43.0,0.0,0.2887737452983856,0.22559483349323273,0.3772527277469635,0.10837884247303009,0.0011922752019017935,0.0004495133471209556,0.006798275280743837,0.0026235301047563553,0.2628011107444763,0.21161510795354843,0.3243298977613449,0.07721421867609024,0.31118790805339813,0.23950862139463425,0.4254554212093353,0.1243925541639328,0.3623715043067932,0.2857319712638855,0.6016741394996643,0.25601428747177124,0.3623715043067932,0.2857319712638855,0.6016741394996643,0.25601428747177124
Neutral_312,0.0,0.0,6.0,54.0,27.0,27.0,3.0,3.0,32.0,26.0,1.0,1.0,1.0,7.0,50.0,2.0,0.2412635236978531,0.2503526210784912,0.4202881455421448,0.08809579908847809,0.000730099796783179,0.001272195833735168,0.011376187205314636,0.00563489506021142,0.2256675399839878,0.220559973269701,0.3940165862441063,0.04812905751168728,0.25670039653778076,0.27293384075164795,0.49227578192949295,0.07907137088477612,0.3142150640487671,0.33140724897384644,0.5673694014549255,0.39839819073677063,0.3142150640487671,0.33140724897384644,0.5673694014549255,0.39839819073677063
Angry_44,1.0,0.0,0.0,54.0,24.0,30.0,1.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,54.0,1.0,0.22879093885421753,0.22665277123451233,0.470064252614975,0.07449207454919815,0.0011034042108803988,0.0008150200010277331,0.005435117986053228,0.002658831886947155,0.2096910998225212,0.20530113577842712,0.4342499226331711,0.05131061188876629,0.25558558106422424,0.24115493148565292,0.5164377689361572,0.07925786450505257,0.3041515350341797,0.3193672299385071,0.5965458154678345,0.3957856297492981,0.3041515350341797,0.3193672299385071,0.5965458154678345,0.3957856297492981
Angry_1,0.0,2.0,0.0,75.0,14.0,59.0,3.0,1.0,58.0,14.0,4.0,1.0,5.0,2.0,70.0,0.0,0.2615990936756134,0.2334413230419159,0.4046316146850586,0.10032794624567032,0.0010290916543453932,0.0011814322788268328,0.005335538648068905,0.0016741063445806503,0.23960328102111816,0.2154453992843628,0.3602817952632904,0.07036402821540833,0.28691986203193665,0.24325056374073029,0.4571893513202667,0.12004438787698746,0.3174772262573242,0.3743616044521332,0.5370070934295654,0.2555195689201355,0.3174772262573242,0.3743616044521332,0.5370070934295654,0.2555195689201355
Neutral_487,3.0,1.0,6.0,45.0,28.0,22.0,3.0,2.0,23.0,29.0,1.0,2.0,1.0,3.0,45.0,6.0,0.21506477892398834,0.23278602957725525,0.43840348720550537,0.11374571174383163,0.0010099513456225395,0.0020200638100504875,0.021048706024885178,0.016117993742227554,0.19785770773887634,0.19833242148160934,0.3557317852973938,0.04477906785905361,0.23563240468502045,0.2634817361831665,0.5427379012107849,0.10463621839880943,0.31394055485725403,0.32877081632614136,0.6254209280014038,0.728249192237854,0.31394055485725403,0.32877081632614136,0.6254209280014038,0.728249192237854
Happy_247,6.0,1.0,1.0,69.0,21.0,46.0,5.0,5.0,40.0,25.0,12.0,0.0,10.0,5.0,59.0,3.0,0.25610634684562683,0.24241937696933746,0.39524349570274353,0.10623082518577576,0.0033659895416349173,0.0013714925153180957,0.009297537617385387,0.009954637847840786,0.21923360228538513,0.21893499791622162,0.3271986246109009,0.04712989181280136,0.284024178981781,0.2605586349964142,0.46787315607070923,0.11160466820001602,0.3674464821815491,0.3570103049278259,0.5774527788162231,0.5701911449432373,0.3674464821815491,0.3570103049278259,0.5774527788162231,0.5701911449432373
Neutral_324,8.0,0.0,15.0,32.0,33.0,16.0,4.0,2.0,14.0,38.0,3.0,0.0,0.0,1.0,33.0,21.0,0.1863977015018463,0.21489495038986206,0.29358410835266113,0.3051232099533081,0.007254906464368105,0.005669132806360722,0.030726224184036255,0.09631317108869553,0.13307678699493408,0.19171778857707977,0.11956777051091194,0.06799338012933731,0.25218141078948975,0.26112039387226105,0.42357783019542694,0.5155888497829437,0.2895098924636841,0.3450988829135895,0.5750561356544495,0.9675880074501038,0.2895098924636841,0.3450988829135895,0.5750561356544495,0.9675880074501038
Sad_639,0.0,0.0,6.0,49.0,5.0,50.0,0.0,0.0,44.0,4.0,3.0,4.0,6.0,1.0,46.0,2.0,0.2526482045650482,0.20713983476161957,0.44195130467414856,0.09826061874628067,0.0028353326488286257,0.0012160391779616475,0.02167716808617115,0.008484420366585255,0.21240908652544022,0.18212225288152695,0.3737088590860367,0.05112035386264324,0.2984639108181,0.22861026227474213,0.5393114387989044,0.09153435006737709,0.35086366534233093,0.3108760714530945,0.6613522171974182,0.44879186153411865,0.35086366534233093,0.3108760714530945,0.6613522171974182,0.44879186153411865
Neutral_339,1.0,0.0,0.0,54.0,11.0,43.0,1.0,0.0,41.0,11.0,2.0,1.0,2.0,1.0,52.0,0.0,0.2592167556285858,0.22158192098140717,0.4257737100124359,0.09342759847640991,0.001477207406423986,0.0005395817570388317,0.004651129245758057,0.0016615058993920684,0.2338898852467537,0.2061069831252098,0.3733628988265991,0.06426520645618439,0.28637510538101196,0.23089084774255753,0.4719034880399704,0.11126148700714111,0.35297927260398865,0.30544278025627136,0.5448692440986633,0.2655024528503418,0.35297927260398865,0.30544278025627136,0.5448692440986633,0.2655024528503418
Sad_573,0.0,2.0,16.0,37.0,17.0,34.0,3.0,1.0,33.0,16.0,3.0,3.0,5.0,3.0,33.0,14.0,0.24177369475364685,0.2093060165643692,0.3069131076335907,0.24200718104839325,0.008287071250379086,0.004637264180928469,0.029080957174301147,0.07587908208370209,0.1971847265958786,0.18666120618581772,0.1407325714826584,0.062392862513661385,0.30803146958351135,0.25044669955968857,0.43599526584148407,0.3195485770702362,0.37104299664497375,0.3747562766075134,0.555088460445404,0.9760276079177856,0.37104299664497375,0.3747562766075134,0.555088460445404,0.9760276079177856
Sad_612,0.0,0.0,0.0,55.0,5.0,50.0,0.0,0.0,43.0,5.0,7.0,0.0,7.0,0.0,48.0,0.0,0.25973761081695557,0.21049687266349792,0.4497055113315582,0.08006006479263306,0.002781870774924755,0.0008680133032612503,0.010588484816253185,0.0013871804112568498,0.22279535979032516,0.1878460794687271,0.38318870961666107,0.054663458839058876,0.29143399000167847,0.225181944668293,0.5256473422050476,0.0909852609038353,0.41342630982398987,0.2774052023887634,0.6550386548042297,0.21924938261508942,0.41342630982398987,0.2774052023887634,0.6550386548042297,0.21924938261508942
