session,max(mfcccoeff0(mfcc)),max(mfcccoeff1(mfcc)),max(mfcccoeff2(mfcc)),max(mfcccoeff3(mfcc)),max(mfcccoeff4(mfcc)),max(mfcccoeff5(mfcc)),max(mfcccoeff6(mfcc)),max(mfcccoeff7(mfcc)),max(mfcccoeff8(mfcc)),max(mfcccoeff9(mfcc)),max(mfcccoeff10(mfcc)),max(mfcccoeff11(mfcc)),mean(mfcccoeff0(mfcc)),mean(mfcccoeff1(mfcc)),mean(mfcccoeff2(mfcc)),mean(mfcccoeff3(mfcc)),mean(mfcccoeff4(mfcc)),mean(mfcccoeff5(mfcc)),mean(mfcccoeff6(mfcc)),mean(mfcccoeff7(mfcc)),mean(mfcccoeff8(mfcc)),mean(mfcccoeff9(mfcc)),mean(mfcccoeff10(mfcc)),mean(mfcccoeff11(mfcc)),var(mfcccoeff0(mfcc)),var(mfcccoeff1(mfcc)),var(mfcccoeff2(mfcc)),var(mfcccoeff3(mfcc)),var(mfcccoeff4(mfcc)),var(mfcccoeff5(mfcc)),var(mfcccoeff6(mfcc)),var(mfcccoeff7(mfcc)),var(mfcccoeff8(mfcc)),var(mfcccoeff9(mfcc)),var(mfcccoeff10(mfcc)),var(mfcccoeff11(mfcc))
Angry_127,33.5380325317,4.19943618774,1.91036367416,2.65088510513,0.491594910622,0.71677082777,0.372892141342,0.428786218166,0.411464929581,0.640123069286,0.746789157391,0.377664506435,30.2424373627,2.69471096992,0.0411334373057,1.25534653664,-0.2805750072,-0.0975464209914,-0.342085957527,-0.0204548202455,-0.11608877033,-0.0414752885699,0.226182729006,-0.0871633440256,6.50046396255,0.510136604309,0.491219848394,0.436340808868,0.173171237111,0.133452698588,0.0908034592867,0.0667361319065,0.0630066171288,0.0740142017603,0.064654417336,0.0488543212414
Angry_128,32.7913360596,5.31102705002,1.31403446198,2.32001185417,0.807151198387,0.63985311985,0.829359292984,0.496397197247,0.259788453579,0.513161838055,0.808492064476,0.370686411858,30.8015785217,2.97396111488,-0.357524186373,0.738262653351,-0.497030943632,0.0450702868402,-0.287893146276,0.054159194231,-0.137623623013,0.00319101591595,0.11538285017,0.00083496136358,2.60798501968,0.603868603706,0.473132193089,0.644405543804,0.380849689245,0.119916550815,0.160308822989,0.0577320158482,0.068429119885,0.0546881072223,0.0707855150104,0.0348822325468
Angry_129,32.4814109802,5.09776306152,1.18993830681,2.23958015442,0.647368490696,0.725748956203,0.369460701942,0.759839773178,0.455159217119,0.600641131401,0.672720372677,0.577195227146,30.695854187,3.26960754395,-0.340148746967,0.85955530405,-0.360781759024,-0.0520660579205,-0.283547461033,-0.00783309154212,-0.0857539847493,0.0150117063895,0.0351275913417,-0.00577266747132,2.25036740303,0.502587795258,0.57742279768,0.436345368624,0.236100822687,0.142538145185,0.0796202123165,0.0778046548367,0.0588462390006,0.058536760509,0.0577094368637,0.0576260015368
Angry_13,33.5395736694,4.28187179565,2.55572986603,2.44130039215,1.92290508747,0.901980936527,1.00015473366,1.32352280617,0.249894499779,0.954947710037,0.425565928221,0.449569761753,29.7637271881,1.87632834911,0.671917915344,0.668159008026,0.606691837311,0.116784214973,-0.0988657176495,0.34486746788,-0.32819455862,0.221543833613,-0.109198607504,-0.0963326618075,7.14856100082,1.39300858974,1.05342078209,0.56569391489,0.425016641617,0.187296167016,0.225322961807,0.126843571663,0.0801315158606,0.0936256200075,0.0693609043956,0.0737716928124
Angry_130,32.572555542,4.59053659439,1.05476772785,2.3214673996,1.2899851799,0.707387208939,0.319162726402,0.54645472765,0.498654842377,0.585863649845,0.681565463543,0.52492749691,30.9512176514,3.2110543251,-0.419300675392,0.995736122131,-0.18931978941,-0.109727218747,-0.351254433393,0.0394928082824,-0.0731620043516,-0.00375387771055,0.140416830778,-0.0241685435176,1.13708424568,0.428331673145,0.47553062439,0.409124433994,0.327819645405,0.0923095718026,0.0751330554485,0.0395045615733,0.0734186694026,0.0587464943528,0.0602680146694,0.0545107759535
Angry_131,32.971282959,4.04536771774,1.62787973881,2.28057050705,1.16835844517,0.959951281548,0.266606032848,0.616381168365,0.48685914278,0.442989170551,0.558348655701,0.466283798218,30.9601821899,2.8056306839,-0.266744732857,0.89638209343,-0.293154895306,-0.154585987329,-0.334632366896,0.0252467896789,-0.149409204721,0.00416376069188,0.117013067007,0.0780311748385,1.97833228111,0.81689876318,0.513684511185,0.560129761696,0.327935367823,0.191709712148,0.0989392399788,0.0496871471405,0.114197783172,0.0433231368661,0.0490451827645,0.0330857150257
Angry_132,32.7219848633,4.56876325607,1.76331877708,2.56692743301,0.793170750141,0.749251365662,0.385790467262,0.402429878712,0.680521845818,0.310617506504,0.845596075058,0.351277947426,30.1971111298,2.89622974396,-0.0108567345887,1.09232330322,-0.0757616013288,-0.104881614447,-0.380754411221,0.00983633566648,-0.0549781806767,-0.232676938176,0.118524968624,-0.17588660121,3.41997075081,0.792576849461,0.652497470379,0.592403233051,0.317538321018,0.127825379372,0.101154029369,0.0414682738483,0.0475066713989,0.0695349797606,0.05431221053,0.0465489961207
Angry_133,33.5405349731,4.7528629303,1.67676949501,2.13086795807,0.92347574234,0.522543489933,0.62095862627,0.483115434647,0.414589107037,0.401516139507,0.554106473923,0.382114112377,30.1979866028,2.83067512512,-0.0102307703346,1.05843770504,-0.150322183967,-0.066750317812,-0.238309934735,-0.0446581356227,-0.0225781165063,-0.0757890865207,0.145013228059,-0.0718433111906,4.57101202011,0.968951284885,0.617028474808,0.341356962919,0.381066441536,0.107272401452,0.150559917092,0.057980440557,0.0601691231132,0.0672878026962,0.0404798798263,0.0323168747127
Angry_134,32.4284629822,5.32008504868,1.42124664783,2.34431958199,1.12774538994,1.22460770607,0.31857419014,0.559878647327,0.541544437408,0.597543776035,0.362597227097,0.446559727192,30.7167778015,3.01457715034,-0.344916045666,0.787807106972,-0.208078950644,0.00772784743458,-0.33930465579,-0.0302340164781,-0.120982974768,0.0535367690027,0.0333676971495,0.104880817235,1.25926232338,1.08477175236,0.759049057961,0.574020683765,0.228272989392,0.17836548388,0.106339767575,0.0709216669202,0.0909876972437,0.0530015043914,0.031604167074,0.0328536629677
Angry_135,33.5381965637,4.83573770523,1.53429436684,2.54720592499,0.936312794685,0.795844018459,0.509109020233,0.670890569687,0.689254105091,0.436783671379,0.242960035801,0.547731101513,30.8739566803,3.12422609329,-0.433111995459,0.68881726265,-0.148144841194,-0.091977506876,-0.283306449652,-0.027532428503,0.0429355166852,-0.0286108218133,-0.0888325423002,0.0923955738544,1.0231345892,0.792228102684,0.546042978764,0.61242967844,0.306311458349,0.157209590077,0.107695050538,0.0938509255648,0.108257859945,0.0462514385581,0.0288991369307,0.0450101345778
Angry_136,32.6814575195,4.52718400955,1.63559961319,3.21752738953,1.3838660717,0.880167782307,0.767444729805,0.830437481403,0.837670147419,0.582936167717,0.597327589989,0.462646007538,28.6231575012,2.28238463402,-0.274619430304,1.61466419697,-0.181371301413,-0.00254325103015,0.0716964453459,-0.0291048344225,0.108666703105,-0.262549370527,-0.0368672013283,-0.162879496813,7.82911062241,1.1151689291,0.765692710876,0.663748860359,0.505371212959,0.126382797956,0.123600505292,0.146494776011,0.105385772884,0.0794766545296,0.0729980543256,0.0665099173784
Angry_137,33.5979003906,5.13496875763,1.82343149185,2.67663168907,1.32792377472,0.667360067368,0.767530977726,0.544502615929,0.979578137398,0.332069635391,0.728015005589,0.402710616589,27.1847343445,2.78579235077,-0.172642946243,1.0320289135,-0.174418956041,-0.0209211241454,0.0307735465467,-0.169392675161,0.236280962825,-0.244999080896,-0.0486744679511,-0.0779620930552,18.2861976624,0.624568343163,0.558749854565,0.632492601871,0.408661961555,0.163759320974,0.111671619117,0.0954027175903,0.0977838635445,0.0848671272397,0.0867171734571,0.0455410480499
