session,max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Happy_232,30.3826571342,0.00219586545497,0.0590233218142,27.2582768632,0.00187340185937,0.048897304389,4.2488230793,5.95473438653e-08,3.928826496e-05
Happy_233,30.2248452376,0.00232167631319,0.0588554197781,27.1592184182,0.00194252202936,0.0487942644182,2.65688436765,4.71716431367e-08,2.45671187303e-05
Happy_234,29.3636820508,0.00214425460415,0.0557023342486,23.5354653464,0.00175531981157,0.0379844539024,14.7365165024,4.98577265757e-08,0.000114116883804
Happy_235,27.7406070796,0.0021442410018,0.0507659085466,25.2759189034,0.00183116354144,0.042506803843,2.51559641332,3.25484622488e-08,2.1588502156e-05
Happy_236,27.6569917503,0.00209300567956,0.0506699322908,23.7974598655,0.00180188945344,0.038462118109,3.87184736311,3.26892425232e-08,2.86895320094e-05
Happy_237,29.6591258758,0.00217586592932,0.0562407081968,25.7229635089,0.00181856036499,0.04391013143,5.46510999336,4.61138185831e-08,4.86862053398e-05
Happy_238,29.6892381671,0.00221107653796,0.0565562441592,27.0146020337,0.00186302499355,0.0479514503225,2.91127440337,4.73878160023e-08,2.83875812077e-05
Happy_239,30.6776532249,0.00216563682519,0.0602970127829,26.4553101765,0.00190852732686,0.0462598936159,4.29467444486,2.26635049639e-08,4.31633397407e-05
Happy_240,29.5813866194,0.00224248828629,0.0570377204181,26.4725874832,0.00188412786675,0.0462870897062,4.50809265556,3.37853123823e-08,4.32812246674e-05
Happy_241,31.3045226721,0.00223906585497,0.063329512207,27.8857210333,0.00190499940553,0.0512958933097,2.89297395431,8.04625514311e-08,2.85163688776e-05
Happy_242,31.4244666924,0.00226907088579,0.0630201722386,27.7005568851,0.00193153243268,0.0502427999088,3.19659608429,5.6005925852e-08,3.13090815747e-05
Happy_243,30.3997595573,0.00219952827011,0.0588491238595,27.4407321479,0.00190842821472,0.049297393685,2.01558972367,2.34460982371e-08,1.98340899526e-05
Happy_244,30.4829192319,0.00221224820447,0.0595529478236,27.5157211983,0.00192058667881,0.0496242032101,1.99984243908,3.36384554226e-08,2.17133210629e-05
Happy_245,29.5496753534,0.00207679739378,0.0559484228938,25.6656937872,0.00173664414098,0.0438923904364,3.50813606899,4.51249497188e-08,3.20127266436e-05
Happy_246,29.5798938525,0.00217825954318,0.0562291469888,26.1296402854,0.00182445624563,0.0452233967396,4.72155886443,4.91515537471e-08,4.19602467941e-05
Happy_247,29.1963573904,0.00209841449216,0.0550617995176,26.4140367844,0.0018340271703,0.0461048858638,2.31598805446,4.0080953336e-08,2.46600591846e-05
Happy_248,29.5485631183,0.00246561168773,0.0563345703734,26.688311075,0.00216823255183,0.0466541713892,1.7907450519,5.85804625812e-08,1.73777053303e-05
Happy_249,30.4512756523,0.00254298428319,0.0590763157299,27.2354677289,0.0021970094185,0.0485403082737,2.10398602839,3.83450747657e-08,2.04528708695e-05
Happy_250,29.6436420922,0.0022484420058,0.0561116773046,26.0778981804,0.00187571174576,0.0452133251065,2.92615158638,8.17677782296e-08,2.59205621687e-05
Happy_251,30.764457283,0.00204204152621,0.0603166165537,27.8723492036,0.00182326463171,0.0507067728059,1.90251011015,2.7867709459e-08,2.1801297231e-05
Happy_252,29.8805501079,0.00224937496503,0.05814330426,26.9546922625,0.0019082588011,0.0480049500412,3.05214481906,3.53539657817e-08,3.02359062659e-05
Happy_253,31.2812679971,0.00213407022677,0.0627440240113,27.396512703,0.00188811965536,0.049388730803,2.83151638379,3.21606262966e-08,3.02791174908e-05
Happy_254,29.7785968163,0.00217996668832,0.0564136909476,25.5049448077,0.00191889451011,0.0433597716877,4.08041832144,4.71496829065e-08,3.78683233336e-05
Happy_255,30.9931470347,0.00215784558898,0.0617503517535,25.4962520108,0.00185741709912,0.0432427606991,6.78281732649,4.51618933386e-08,6.20572797554e-05
Happy_256,29.6087511326,0.00214723461578,0.0563507482129,26.2551400141,0.00179088894704,0.0457415141548,5.45286497489,5.35640598732e-08,4.62991262202e-05
Happy_257,29.3935328415,0.00205723272285,0.0563726050258,26.7136662458,0.00174821808244,0.0474007882595,1.75853678445,6.77881497608e-08,1.85585581702e-05
Happy_258,28.6670255114,0.00214775685298,0.0529744347312,24.2341809157,0.00186068326604,0.0398783652749,5.6212886182,3.859054348e-08,3.98110503608e-05
Happy_259,31.1652456758,0.00222665219105,0.06280648985,28.467693443,0.0019099725866,0.0533747525144,2.15687789388,3.74393812818e-08,2.31488562583e-05
Happy_260,30.6397220005,0.00221986817133,0.0599495253496,25.4491721802,0.00184228488462,0.0430457129193,5.47353154937,6.13478014665e-08,5.66157879207e-05
Happy_261,30.0216164484,0.00220883203114,0.0578431797703,26.5140629731,0.00184475566602,0.0466274712129,3.86169707484,4.12575069263e-08,3.74019857375e-05
Happy_262,28.4382618309,0.00223139618934,0.0523040476958,25.4127935578,0.00191164237793,0.0429566758502,3.00878528035,3.924306518e-08,2.57858408798e-05
Happy_263,28.8827844446,0.00219364599676,0.0547738254043,24.1792669938,0.00178914832726,0.0391973165206,5.16160206093,5.29837929162e-08,4.56467304327e-05
Happy_264,28.7479487466,0.00204992434519,0.0533802038592,26.7667895945,0.00177853104945,0.0472105967736,1.44940939652,3.85741123541e-08,1.65125053101e-05
Happy_265,31.476761917,0.00255587303981,0.0633591396289,28.9903964299,0.00221330473465,0.0547006610232,1.47784427321,6.38688502128e-08,1.75729392218e-05
Happy_266,31.677067297,0.00250869203798,0.0651800495059,27.9189638378,0.00218051653485,0.0509991500553,4.1497843556,9.24296330939e-08,5.36338773328e-05
Happy_267,28.962630088,0.00216300602907,0.0535241438823,25.232838337,0.0019275221535,0.0425212180337,5.14626005026,1.58809707203e-08,3.81490246002e-05
Happy_268,30.7306423167,0.00217579327477,0.0604385486833,27.4168182462,0.00183252114354,0.049220360552,2.55948333908,4.54531273801e-08,2.76149840347e-05
Happy_269,31.0309342385,0.00218771507288,0.0620633952824,27.1651929056,0.00180364213178,0.0485277137252,4.68745903397,5.05162176277e-08,4.87868123147e-05
Happy_270,31.3937768087,0.00222513775714,0.0629150278859,27.6630690644,0.00190316485104,0.0504461359823,2.32449466269,3.55647396675e-08,2.30666076504e-05
Happy_271,30.0038658632,0.00217602359275,0.0577866832961,26.7868613265,0.00186678526802,0.0475433785505,2.58589623319,3.40357395687e-08,2.439921602e-05
Happy_272,31.6260391889,0.00214832231895,0.0638359042853,27.1284080089,0.00188006415496,0.0484043006239,3.55171894515,3.7432876904e-08,4.04812083383e-05
Happy_273,28.5426911579,0.00213700831713,0.0525909726368,25.7995858092,0.00182559271392,0.0438612352372,2.01875949154,3.1679351537e-08,1.77893671028e-05
Happy_274,29.9944842849,0.00224309186683,0.0580844377296,27.3001717018,0.00178559559583,0.0491086869465,2.23312409693,6.57535436055e-08,2.18674045299e-05
Happy_275,29.6073194383,0.00215823964542,0.0567741581484,26.7957419759,0.00189460211454,0.0472784027667,2.86359324113,2.68228442582e-08,2.59230537505e-05
Happy_276,30.3238364328,0.00217315802328,0.0596700644352,27.4456651504,0.0018562849791,0.0495450159168,1.66496926258,4.80635278753e-08,1.93633220952e-05
Happy_277,29.1663459842,0.0022343088899,0.055290346277,26.4766192348,0.00184687488357,0.0461940751138,1.78406377515,4.30189969022e-08,1.70343378962e-05
Happy_278,28.8633936271,0.00208906419581,0.0544436138996,26.211888301,0.00179880409833,0.0455460210586,2.72652759649,4.26454104029e-08,2.451982375e-05
Happy_279,30.08692369,0.00219414459714,0.0584781598914,26.930365329,0.00190433263589,0.0477358494339,2.0641416706,3.04554222043e-08,1.92158786633e-05
Happy_280,30.666281377,0.00218477312718,0.0602371938711,26.9293606322,0.00188474422032,0.047851527299,3.09804230553,2.67276746626e-08,3.07768613272e-05
Happy_281,30.1898766141,0.00215214295066,0.0585671728791,26.8434887997,0.0018033324048,0.0475102007817,3.20773963539,6.21879569955e-08,2.95437412865e-05
Happy_282,29.8572908551,0.00214633965999,0.0576146550257,26.9496499794,0.00187035865291,0.0476566837601,2.84666113208,3.08248900424e-08,2.98861883344e-05
Happy_283,31.2041131494,0.00212582774174,0.061905534863,26.961847952,0.0017955677672,0.0478565153051,2.13919428677,6.21662338252e-08,2.05169712385e-05
Happy_284,29.9300398767,0.00225298282758,0.0572865683504,26.118173736,0.0018175055899,0.0452978566169,8.38807583706,8.74478077375e-08,7.20972030739e-05
Happy_285,29.4737875327,0.00221933076822,0.055868199731,26.8933784798,0.00188362116161,0.047543545758,2.84662564156,3.8538847447e-08,2.90555443428e-05
Happy_286,29.370470531,0.00216863963212,0.0550203305223,26.5360875098,0.00187376038405,0.0463926805072,2.28769035629,4.31646331542e-08,2.02837798556e-05
Happy_287,30.5450313424,0.00220661699733,0.0600502552842,26.7880712835,0.00183835161547,0.0476592012211,2.89468766236,4.19919736116e-08,2.89145421012e-05
Happy_288,30.4598768692,0.00215112930601,0.0596214676357,26.4980614085,0.00185903842886,0.0464368072507,3.9363511493,4.50051370322e-08,3.87615457005e-05
Happy_289,29.594086598,0.00216405830415,0.0561605326521,26.3381754174,0.001835100387,0.0456779598179,3.14227653063,6.01977992968e-08,2.77773063616e-05
Happy_290,28.4105891423,0.00218847433002,0.0517745798155,24.1710310557,0.00184413361909,0.0392801671877,3.66794401051,6.33737382014e-08,2.78602892826e-05
Happy_291,29.2380951049,0.00220171559102,0.056058346321,25.8329162555,0.00189692971375,0.0442919382616,4.14510735426,4.50123655457e-08,3.9477542751e-05
Happy_292,28.1341282403,0.002233316295,0.0512223089025,24.7255210013,0.00188457811054,0.040492477152,2.3340624297,5.30242856033e-08,1.99615489346e-05
Happy_293,29.2213049322,0.0021122543095,0.054759952332,26.1677098189,0.00182436413036,0.0453917462869,2.2635735787,2.91355884553e-08,2.15867925985e-05
Happy_294,27.7146304506,0.00206203260658,0.0491984753039,24.2933351616,0.00177951532533,0.0391995996715,1.97980315041,3.42407511958e-08,1.72547931491e-05
Happy_295,28.5699617022,0.0020585322631,0.0530343511285,25.527503168,0.00179775725406,0.0434680346652,2.40906391761,2.53020457291e-08,2.36827926021e-05
Happy_296,28.0122715313,0.0020962329581,0.0508282353726,24.3751101787,0.00182258775892,0.0398575571407,6.46776837214,2.42546086287e-08,5.02708848116e-05
Happy_297,29.3457562169,0.00226526249927,0.0560362605561,25.0859627767,0.002021175319,0.0420841687655,4.12827906705,5.58683531944e-08,3.81324140557e-05
Neutral_298,27.2864872633,0.00214574218096,0.0478186590729,23.3208585281,0.0018883655626,0.0367440744721,5.36504884615,4.26187191988e-08,3.54601310754e-05
Neutral_299,25.7037391184,0.00216403060374,0.0428946766481,21.4641863517,0.00184325780869,0.0311276739027,5.31458836943,3.48625116277e-08,3.7203544911e-05
Neutral_300,25.8757724063,0.00217512868586,0.0433074695368,21.6883035853,0.00182651006467,0.0318652407793,4.47073840365,5.8662734386e-08,3.31503580349e-05
Neutral_301,27.5251779117,0.0021917394027,0.0500970706875,22.4922590854,0.00189266693375,0.034224966381,5.0751920958,4.79043067737e-08,4.12085631504e-05
Neutral_302,26.3187469191,0.00216715591411,0.044341042233,21.623468035,0.00190340794414,0.0314941098707,7.51649936123,4.25324529209e-08,5.06579356785e-05
Neutral_303,26.7586051732,0.00215430423546,0.046814820293,22.0530765699,0.0019317033407,0.0327300089565,4.15604995424,3.23901976933e-08,2.9019293643e-05
Neutral_304,25.0444504355,0.00219783023132,0.0416832946318,21.7344355497,0.00185443068413,0.0319622452355,3.58383460641,4.93156604291e-08,2.23898244413e-05
Neutral_305,27.0651097686,0.00216654063406,0.0475617750467,22.2902452261,0.00189596169841,0.0334172065329,4.06219709713,2.89455499791e-08,2.83409042703e-05
Neutral_306,28.0743045203,0.00219921127428,0.0506537943151,23.5597403751,0.00191194246998,0.0370980770155,4.96992589782,3.79375523225e-08,4.0020096589e-05
Neutral_307,26.0173713639,0.00216626504172,0.0449554439172,21.6964359198,0.00188009807392,0.0318320433046,5.26804119333,5.46171472698e-08,3.84934060853e-05
Neutral_308,24.748483351,0.00215010634048,0.039934522597,21.5111668376,0.00189107980082,0.031185838313,3.35034280057,3.30623968265e-08,2.39137964039e-05
Neutral_309,27.4109836855,0.00217188523337,0.0484492492031,23.0546249703,0.00193976606889,0.0354473891252,4.25623642088,1.90507311584e-08,3.07938342241e-05
Neutral_310,26.6081901545,0.00223565469933,0.045764516898,22.1789135164,0.00193480614523,0.0330345062092,4.84123518194,3.52026229004e-08,3.20769001561e-05
Neutral_311,27.1243001647,0.00222695887319,0.0478279550905,22.8147150063,0.00193997046124,0.0348327499816,5.14014947673,4.59919291735e-08,3.55889796553e-05
Neutral_312,27.0818385664,0.00215761379347,0.047356599639,22.2189218265,0.00188110403716,0.0332224117555,4.16685121396,3.45557493637e-08,2.83227143337e-05
Neutral_313,30.414849948,0.00221703124611,0.0598317807317,26.4229000764,0.00194327075425,0.0462915259394,2.83652915231,3.51500249895e-08,2.70280276976e-05
Neutral_314,26.2636260482,0.00226060039982,0.0443172336811,23.6699768744,0.00199372754846,0.0370105225125,2.45910510465,3.50854094496e-08,1.64932290343e-05
Neutral_315,27.4516892749,0.00227735114544,0.0485965457467,23.5302920109,0.00195295211501,0.0370256287066,3.92642118013,4.76654695177e-08,3.06934578773e-05
Neutral_316,27.2270289927,0.00228791964122,0.047940015846,23.8091067464,0.00200726525941,0.0376807283492,3.11728491935,2.83369498335e-08,2.35543886761e-05
Neutral_317,27.3431477186,0.00224956263413,0.0482907261244,23.9384291892,0.0019726407202,0.0385033209898,2.901383565,3.48465804937e-08,1.91365048084e-05
Neutral_318,27.3334961292,0.00222513538826,0.0479253623842,23.222623253,0.00192126877447,0.0359918172977,3.18696116166,7.38477401775e-08,2.32123315297e-05
Neutral_319,26.5915271361,0.00228943073821,0.0450202687175,23.0368645067,0.00194187756792,0.0355260132433,4.76167433438,6.61734326087e-08,3.11541992212e-05
Neutral_320,29.6102104768,0.00277566140319,0.057017130317,27.3345242432,0.00256090418639,0.0487380554113,2.18017343277,2.65479780016e-08,2.08381402881e-05
Neutral_321,29.6298481588,0.00242380733528,0.0580952533476,24.8111655453,0.00198067170528,0.0412175472462,5.23578753297,7.38577002529e-08,4.9109007505e-05
Neutral_322,30.580692851,0.00224960883148,0.0605937063286,24.8261467575,0.00181608490409,0.0411527897227,6.69994327781,4.27547808249e-08,6.5609157252e-05
Neutral_323,30.7797328353,0.00229791293837,0.0619594605839,24.4833820241,0.0018553704886,0.0403885748063,9.76744713309,5.05690168036e-08,9.73102248255e-05
Neutral_324,30.7341958255,0.00224713902371,0.0608096412747,25.8298156449,0.00188213140996,0.0445157495539,5.39920280355,3.96360191013e-08,5.79925068552e-05
Neutral_325,31.43928795,0.002345670071,0.0628984760834,25.7637395012,0.00194639393403,0.0441015298927,6.27800450519,4.71452838092e-08,6.10369843918e-05
Neutral_326,30.4856788892,0.00222941609722,0.0598189029646,26.396073306,0.00193337070405,0.0462059169262,5.65412779191,6.19615716116e-08,6.04104505309e-05
Neutral_327,30.4341473983,0.00244755900582,0.059869959673,27.0792481694,0.00204294251842,0.0482754430341,4.74135819149,5.17518928552e-08,4.91089216913e-05
Neutral_328,32.2429401662,0.00256289717863,0.0664722781463,28.1456343418,0.00209414562095,0.0518981012694,2.85745237734,5.07529636439e-08,3.60986437331e-05
Neutral_329,30.3865224383,0.00223846769301,0.059846091589,25.4092942271,0.00191738323989,0.0428312052539,6.46652399791,5.84764394295e-08,6.64804402047e-05
Neutral_330,30.3479241875,0.00231756756499,0.0595615847384,25.2194815376,0.00188888303751,0.0426155154107,10.3085694748,5.85462305125e-08,9.53336724274e-05
Neutral_331,29.6329252351,0.00223735838131,0.056616622357,25.8578781372,0.00195008786543,0.0441193853044,6.55976479086,4.18638871964e-08,6.69011022155e-05
Neutral_332,29.0063149287,0.00248455393898,0.0550528148732,25.1578873184,0.00203144151335,0.041965838415,6.42260304327,6.56184286222e-08,6.11681757374e-05
Neutral_333,29.4128478842,0.00236969550444,0.0559433276741,24.4895376083,0.00204367594323,0.0398916622064,4.02374501723,4.55840606699e-08,3.5455007149e-05
Neutral_334,29.1096252466,0.00241235459268,0.0545623733715,24.0879980278,0.00193379968159,0.0387744024563,8.54603770731,1.11509151921e-07,7.47737243498e-05
Neutral_335,31.3557079896,0.00232173224371,0.063166921145,24.8786276698,0.00192176116937,0.0412572619762,7.47018785099,3.73855029215e-08,7.01016502428e-05
Neutral_336,29.8099367971,0.00226487143499,0.0570361555456,26.0329703242,0.00196265233003,0.0446408566025,2.74436667093,3.22851658768e-08,2.52844925592e-05
